GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,LeaderGap,PlayerName-0,Player-4,Player-1,Average,Player-0,Player-3,Player-2,PlayerName-1,PlayerName-2,PlayerName-3,PlayerName-4
-1533947634,Descent2e,0,ACTION_CHOSEN,39,1,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,40,1,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,41,1,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,42,1,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,43,1,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,44,1,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,45,1,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,46,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,47,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,48,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,49,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,50,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,51,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,52,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,53,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,54,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,55,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,56,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,57,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,58,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,59,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,60,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,61,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,62,2,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,63,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,64,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,65,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,66,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,67,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,68,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,69,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,70,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,71,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,72,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,73,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,74,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,75,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,76,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,77,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,78,3,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,79,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,80,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,81,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,82,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,83,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,84,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,85,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,86,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,87,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,88,4,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,89,5,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,90,5,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,91,5,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,92,5,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,93,6,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,94,6,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,95,6,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,96,6,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,97,6,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,98,7,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,99,7,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,100,7,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,101,7,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,102,8,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,103,9,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,104,9,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,105,9,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,106,9,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,107,9,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,108,9,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,109,9,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,110,9,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,111,10,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,112,11,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,113,11,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,114,11,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,115,11,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,116,11,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ACTION_CHOSEN,117,11,5,2,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,0,ROUND_OVER,117,12,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,118,0,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,119,0,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,120,0,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,121,0,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,122,0,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,123,0,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,124,1,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,125,1,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,126,1,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,127,1,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,128,1,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,129,2,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,130,2,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,131,3,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,132,3,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,133,3,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,134,3,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,135,3,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,136,3,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,137,3,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,138,3,5,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,139,4,5,2,2.857142857142857,OSLA,-1.4285714285714286,-1.4285714285714286,-0.8571428571428571,1.4285714285714286,-1.4285714285714286,-1.4285714285714286,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,140,5,5,2,2.857142857142857,OSLA,-1.4285714285714286,-1.4285714285714286,-0.8571428571428571,1.4285714285714286,-1.4285714285714286,-1.4285714285714286,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,141,5,5,2,2.857142857142857,OSLA,-1.4285714285714286,-1.4285714285714286,-0.8571428571428571,1.4285714285714286,-1.4285714285714286,-1.4285714285714286,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,142,5,5,2,2.857142857142857,OSLA,-1.4285714285714286,-1.4285714285714286,-0.8571428571428571,1.4285714285714286,-1.4285714285714286,-1.4285714285714286,OSLA,OSLA,OSLA,OSLA
-1533947634,Descent2e,1,ACTION_CHOSEN,143,5,5,2,2.857142857142857,OSLA,-1.4285714285714286,-1.4285714285714286,-0.8571428571428571,1.4285714285714286,-1.4285714285714286,-1.4285714285714286,OSLA,OSLA,OSLA,OSLA
