GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,WinnerType
114135331,Descent2e,4,GAME_OVER,230,0,4,419,overlord
1508567849,Descent2e,4,GAME_OVER,198,0,4,420,overlord
-715739758,Descent2e,4,GAME_OVER,238,0,4,421,overlord
-1076522228,Descent2e,3,GAME_OVER,189,2,4,422,hero
1472971194,Descent2e,4,GAME_OVER,257,0,4,423,overlord
-1777761885,Descent2e,4,GAME_OVER,263,0,4,424,overlord
1912826064,Descent2e,4,GAME_OVER,226,0,4,425,overlord
-1771087831,Descent2e,4,GAME_OVER,217,0,4,426,overlord
2007798892,Descent2e,4,GAME_OVER,231,0,4,427,overlord
-535364207,Descent2e,4,GAME_OVER,253,0,4,428,overlord
2041377446,Descent2e,4,GAME_OVER,255,0,4,429,overlord
2056949890,Descent2e,4,GAME_OVER,266,0,4,430,overlord
-536737766,Descent2e,4,GAME_OVER,285,0,4,431,overlord
1206104033,Descent2e,4,GAME_OVER,220,0,4,432,overlord
-98237223,Descent2e,4,GAME_OVER,234,0,4,433,overlord
940001328,Descent2e,4,GAME_OVER,239,0,4,434,overlord
-2093316461,Descent2e,4,GAME_OVER,224,0,4,435,overlord
619642517,Descent2e,5,GAME_OVER,260,0,4,436,overlord
1409988469,Descent2e,4,GAME_OVER,271,0,4,437,overlord
-1814043066,Descent2e,4,GAME_OVER,203,1,4,438,hero
1520883858,Descent2e,4,GAME_OVER,223,0,4,439,overlord
1695382437,Descent2e,4,GAME_OVER,228,0,4,440,overlord
-1035790372,Descent2e,4,GAME_OVER,247,0,4,441,overlord
-246581159,Descent2e,4,GAME_OVER,264,0,4,442,overlord
1683416298,Descent2e,4,GAME_OVER,248,0,4,443,overlord
1394542115,Descent2e,4,GAME_OVER,251,0,4,444,overlord
1551605025,Descent2e,4,GAME_OVER,249,0,4,445,overlord
-1393118654,Descent2e,4,GAME_OVER,256,0,4,446,overlord
1923526399,Descent2e,5,GAME_OVER,256,0,4,447,overlord
-844932704,Descent2e,4,GAME_OVER,212,2,4,448,hero
-1251013226,Descent2e,4,GAME_OVER,195,0,4,449,overlord
1661511202,Descent2e,5,GAME_OVER,223,0,4,450,overlord
-285718408,Descent2e,4,GAME_OVER,264,0,4,451,overlord
687714254,Descent2e,4,GAME_OVER,256,0,4,452,overlord
807053731,Descent2e,4,GAME_OVER,261,0,4,453,overlord
1321498790,Descent2e,4,GAME_OVER,240,0,4,454,overlord
-5330382,Descent2e,4,GAME_OVER,232,0,4,455,overlord
1394497638,Descent2e,4,GAME_OVER,199,0,4,456,overlord
1268428761,Descent2e,4,GAME_OVER,238,0,4,457,overlord
-797076085,Descent2e,5,GAME_OVER,283,0,4,458,overlord
-632772489,Descent2e,4,GAME_OVER,244,0,4,459,overlord
944991051,Descent2e,3,GAME_OVER,174,1,4,460,hero
-2126344634,Descent2e,4,GAME_OVER,199,0,4,461,overlord
195569764,Descent2e,4,GAME_OVER,236,0,4,462,overlord
1555723887,Descent2e,4,GAME_OVER,252,0,4,463,overlord
1097857263,Descent2e,4,GAME_OVER,217,0,4,464,overlord
-2064231158,Descent2e,4,GAME_OVER,263,0,4,465,overlord
-1571824229,Descent2e,4,GAME_OVER,187,1,4,466,hero
-132682538,Descent2e,5,GAME_OVER,248,0,4,467,overlord
210459893,Descent2e,4,GAME_OVER,235,0,4,468,overlord
974143018,Descent2e,5,GAME_OVER,234,0,4,469,overlord
1112223669,Descent2e,4,GAME_OVER,230,0,4,470,overlord
428148719,Descent2e,4,GAME_OVER,221,0,4,471,overlord
563123992,Descent2e,4,GAME_OVER,258,0,4,472,overlord
141975203,Descent2e,4,GAME_OVER,251,0,4,473,overlord
-218118951,Descent2e,4,GAME_OVER,199,0,4,474,overlord
1619742903,Descent2e,4,GAME_OVER,214,0,4,475,overlord
1693437514,Descent2e,4,GAME_OVER,259,0,4,476,overlord
1261556930,Descent2e,4,GAME_OVER,229,0,4,477,overlord
-1932484462,Descent2e,4,GAME_OVER,269,0,4,478,overlord
1382425950,Descent2e,4,GAME_OVER,236,0,4,479,overlord
-616406496,Descent2e,4,GAME_OVER,246,0,4,480,overlord
-988149838,Descent2e,5,GAME_OVER,270,0,4,481,overlord
899100115,Descent2e,4,GAME_OVER,208,0,4,482,hero
-868346638,Descent2e,5,GAME_OVER,292,0,4,483,overlord
47459948,Descent2e,4,GAME_OVER,258,0,4,484,overlord
-1506030506,Descent2e,5,GAME_OVER,251,0,4,485,overlord
605316411,Descent2e,4,GAME_OVER,262,0,4,486,overlord
560382557,Descent2e,4,GAME_OVER,221,0,4,487,overlord
-1844779733,Descent2e,3,GAME_OVER,193,2,4,488,hero
248349529,Descent2e,4,GAME_OVER,224,0,4,489,overlord
-950561894,Descent2e,4,GAME_OVER,281,0,4,490,overlord
-1305738607,Descent2e,3,GAME_OVER,195,2,4,491,hero
-439442783,Descent2e,3,GAME_OVER,184,2,4,492,hero
-805403518,Descent2e,4,GAME_OVER,230,0,4,493,overlord
49054900,Descent2e,4,GAME_OVER,256,0,4,494,overlord
1788226049,Descent2e,4,GAME_OVER,208,0,4,495,overlord
1470439362,Descent2e,4,GAME_OVER,248,0,4,496,overlord
-1325307060,Descent2e,4,GAME_OVER,234,0,4,497,overlord
-981789116,Descent2e,4,GAME_OVER,206,1,4,498,hero
1109474642,Descent2e,4,GAME_OVER,230,0,4,499,overlord
845358804,Descent2e,5,GAME_OVER,235,0,4,500,overlord
-862578507,Descent2e,4,GAME_OVER,213,0,4,501,overlord
1637775171,Descent2e,4,GAME_OVER,228,0,4,502,overlord
-1125516974,Descent2e,4,GAME_OVER,242,0,4,503,overlord
342765137,Descent2e,4,GAME_OVER,205,0,4,504,overlord
-632193450,Descent2e,2,GAME_OVER,159,1,4,505,hero
-799369367,Descent2e,4,GAME_OVER,190,0,4,506,overlord
-7412184,Descent2e,4,GAME_OVER,211,0,4,507,overlord
1774337553,Descent2e,4,GAME_OVER,251,0,4,508,overlord
-466712909,Descent2e,4,GAME_OVER,199,0,4,509,overlord
905612020,Descent2e,4,GAME_OVER,240,0,4,510,overlord
540207565,Descent2e,4,GAME_OVER,240,0,4,511,overlord
-728857944,Descent2e,4,GAME_OVER,240,0,4,512,overlord
366259924,Descent2e,4,GAME_OVER,258,0,4,513,overlord
2106255015,Descent2e,4,GAME_OVER,213,0,4,514,overlord
-1812853318,Descent2e,4,GAME_OVER,243,0,4,515,overlord
192754445,Descent2e,4,GAME_OVER,219,0,4,516,overlord
-457825004,Descent2e,5,GAME_OVER,296,0,4,517,overlord
-1060153323,Descent2e,4,GAME_OVER,224,0,4,518,overlord
1878027235,Descent2e,4,GAME_OVER,257,0,4,519,overlord
-18764677,Descent2e,4,GAME_OVER,274,0,4,520,overlord
-1074757320,Descent2e,4,GAME_OVER,219,2,4,521,hero
448986655,Descent2e,4,GAME_OVER,238,0,4,522,overlord
1798731491,Descent2e,4,GAME_OVER,236,0,4,523,overlord
877783195,Descent2e,4,GAME_OVER,233,0,4,524,overlord
301492674,Descent2e,4,GAME_OVER,204,0,4,525,overlord
-710457926,Descent2e,5,GAME_OVER,267,0,4,526,overlord
1376588152,Descent2e,4,GAME_OVER,183,0,4,527,overlord
-656494110,Descent2e,4,GAME_OVER,250,0,4,528,overlord
-2050377081,Descent2e,4,GAME_OVER,208,0,4,529,overlord
194858741,Descent2e,4,GAME_OVER,247,0,4,530,overlord
-809555664,Descent2e,4,GAME_OVER,221,0,4,531,overlord
1332755000,Descent2e,3,GAME_OVER,180,1,4,532,hero
-354746241,Descent2e,4,GAME_OVER,256,0,4,533,overlord
1979850298,Descent2e,4,GAME_OVER,238,0,4,534,overlord
-271726492,Descent2e,4,GAME_OVER,256,0,4,535,overlord
553842650,Descent2e,4,GAME_OVER,205,0,4,536,overlord
-2018746660,Descent2e,4,GAME_OVER,214,0,4,537,overlord
2089164243,Descent2e,5,GAME_OVER,261,0,4,538,overlord
-2030120091,Descent2e,4,GAME_OVER,251,0,4,539,overlord
2044390528,Descent2e,4,GAME_OVER,191,0,4,540,overlord
1203188061,Descent2e,5,GAME_OVER,309,0,4,541,overlord
-1921207376,Descent2e,4,GAME_OVER,252,0,4,542,overlord
1451091189,Descent2e,4,GAME_OVER,241,0,4,543,overlord
2004990657,Descent2e,4,GAME_OVER,255,0,4,544,overlord
-1476067357,Descent2e,5,GAME_OVER,296,0,4,545,overlord
1567158118,Descent2e,4,GAME_OVER,242,0,4,546,overlord
1657404921,Descent2e,4,GAME_OVER,174,1,4,547,hero
-909759050,Descent2e,4,GAME_OVER,239,0,4,548,overlord
453613380,Descent2e,4,GAME_OVER,255,0,4,549,overlord
412652667,Descent2e,4,GAME_OVER,206,0,4,550,overlord
-861799317,Descent2e,4,GAME_OVER,242,0,4,551,overlord
-1019603234,Descent2e,4,GAME_OVER,245,0,4,552,overlord
1774541662,Descent2e,4,GAME_OVER,259,0,4,553,overlord
-1762720544,Descent2e,4,GAME_OVER,259,0,4,554,overlord
-691204715,Descent2e,4,GAME_OVER,230,0,4,555,overlord
1175823937,Descent2e,4,GAME_OVER,264,0,4,556,overlord
1257383535,Descent2e,5,GAME_OVER,320,0,4,557,overlord
-1005203522,Descent2e,4,GAME_OVER,224,0,4,558,overlord
2008780667,Descent2e,3,GAME_OVER,185,2,4,559,hero
-1087004457,Descent2e,4,GAME_OVER,270,0,4,560,overlord
-2108798556,Descent2e,4,GAME_OVER,255,0,4,561,overlord
895543413,Descent2e,4,GAME_OVER,243,0,4,562,overlord
1691358616,Descent2e,4,GAME_OVER,252,0,4,563,overlord
-61073111,Descent2e,5,GAME_OVER,312,0,4,564,overlord
-1354857745,Descent2e,4,GAME_OVER,257,0,4,565,overlord
521193952,Descent2e,4,GAME_OVER,249,0,4,566,overlord
1709671629,Descent2e,4,GAME_OVER,249,0,4,567,overlord
1664192056,Descent2e,4,GAME_OVER,225,0,4,568,overlord
-331809763,Descent2e,5,GAME_OVER,292,0,4,569,overlord
-730002978,Descent2e,4,GAME_OVER,235,0,4,570,overlord
-1649247594,Descent2e,4,GAME_OVER,259,0,4,571,overlord
1308529822,Descent2e,4,GAME_OVER,254,0,4,572,overlord
1022928679,Descent2e,4,GAME_OVER,249,0,4,573,overlord
-833216242,Descent2e,4,GAME_OVER,226,0,4,574,overlord
1843491710,Descent2e,4,GAME_OVER,269,0,4,575,overlord
-403411469,Descent2e,4,GAME_OVER,221,0,4,576,overlord
-644248633,Descent2e,4,GAME_OVER,231,0,4,577,overlord
-271226151,Descent2e,4,GAME_OVER,214,0,4,578,overlord
-2008521516,Descent2e,4,GAME_OVER,232,0,4,579,overlord
1063072369,Descent2e,4,GAME_OVER,239,0,4,580,overlord
-843851186,Descent2e,5,GAME_OVER,279,0,4,581,overlord
-878796364,Descent2e,4,GAME_OVER,225,0,4,582,overlord
1597357471,Descent2e,2,GAME_OVER,161,2,4,583,hero
-1099796261,Descent2e,4,GAME_OVER,222,0,4,584,overlord
1570035636,Descent2e,2,GAME_OVER,162,3,4,585,hero
-611951706,Descent2e,4,GAME_OVER,254,0,4,586,overlord
2055471822,Descent2e,4,GAME_OVER,229,0,4,587,overlord
1310943385,Descent2e,4,GAME_OVER,275,0,4,588,overlord
-1106118928,Descent2e,4,GAME_OVER,251,0,4,589,overlord
-1616557304,Descent2e,4,GAME_OVER,220,0,4,590,overlord
-1414759757,Descent2e,4,GAME_OVER,235,0,4,591,overlord
-285064665,Descent2e,4,GAME_OVER,265,0,4,592,overlord
107197322,Descent2e,4,GAME_OVER,229,0,4,593,overlord
290998155,Descent2e,4,GAME_OVER,211,0,4,594,overlord
-728458318,Descent2e,4,GAME_OVER,224,2,4,595,hero
371321264,Descent2e,4,GAME_OVER,242,0,4,596,overlord
-734330515,Descent2e,5,GAME_OVER,246,0,4,597,overlord
-1303813249,Descent2e,4,GAME_OVER,255,0,4,598,overlord
171389493,Descent2e,4,GAME_OVER,249,0,4,599,overlord
-64720906,Descent2e,4,GAME_OVER,217,0,4,600,overlord
-367172095,Descent2e,4,GAME_OVER,254,0,4,601,overlord
782143826,Descent2e,3,GAME_OVER,178,1,4,602,hero
-1729793566,Descent2e,3,GAME_OVER,176,0,4,603,hero
-699132556,Descent2e,4,GAME_OVER,231,0,4,604,overlord
2084638329,Descent2e,4,GAME_OVER,253,0,4,605,overlord
1076796758,Descent2e,5,GAME_OVER,301,0,4,606,overlord
-1830066672,Descent2e,5,GAME_OVER,283,0,4,607,overlord
-1835047995,Descent2e,4,GAME_OVER,251,0,4,608,overlord
-639404183,Descent2e,4,GAME_OVER,243,0,4,609,overlord
2003140550,Descent2e,4,GAME_OVER,246,0,4,610,overlord
-1893304970,Descent2e,4,GAME_OVER,236,0,4,611,overlord
-1175258810,Descent2e,3,GAME_OVER,187,2,4,612,hero
1839888794,Descent2e,5,GAME_OVER,218,0,4,613,overlord
1099778826,Descent2e,5,GAME_OVER,309,0,4,614,overlord
2060709157,Descent2e,4,GAME_OVER,221,0,4,615,overlord
116517626,Descent2e,4,GAME_OVER,219,0,4,616,overlord
-2008494047,Descent2e,4,GAME_OVER,250,0,4,617,overlord
-205440454,Descent2e,5,GAME_OVER,232,0,4,618,overlord
2076755640,Descent2e,4,GAME_OVER,254,0,4,619,overlord
-1548230482,Descent2e,4,GAME_OVER,245,0,4,620,overlord
983329709,Descent2e,4,GAME_OVER,209,0,4,621,overlord
-1843092512,Descent2e,5,GAME_OVER,272,0,4,622,overlord
-442294839,Descent2e,4,GAME_OVER,203,0,4,623,overlord
-564244643,Descent2e,4,GAME_OVER,212,3,4,624,hero
1896752929,Descent2e,5,GAME_OVER,278,0,4,625,overlord
1146082561,Descent2e,4,GAME_OVER,208,0,4,626,overlord
-124188506,Descent2e,4,GAME_OVER,215,0,4,627,overlord
464549333,Descent2e,5,GAME_OVER,264,0,4,628,overlord
509587810,Descent2e,4,GAME_OVER,265,0,4,629,overlord
-159311778,Descent2e,4,GAME_OVER,228,0,4,630,overlord
982501444,Descent2e,4,GAME_OVER,229,0,4,631,overlord
1745878937,Descent2e,5,GAME_OVER,230,0,4,632,overlord
965591153,Descent2e,5,GAME_OVER,245,0,4,633,overlord
457207287,Descent2e,5,GAME_OVER,243,0,4,634,overlord
-1503558797,Descent2e,4,GAME_OVER,240,0,4,635,overlord
-364482039,Descent2e,5,GAME_OVER,267,0,4,636,overlord
-1640373829,Descent2e,4,GAME_OVER,255,0,4,637,overlord
789100240,Descent2e,5,GAME_OVER,283,0,4,638,overlord
149356883,Descent2e,5,GAME_OVER,289,0,4,639,overlord
-1189230656,Descent2e,4,GAME_OVER,206,0,4,640,hero
309361583,Descent2e,2,GAME_OVER,161,2,4,641,hero
-546219786,Descent2e,4,GAME_OVER,264,0,4,642,overlord
-1027729658,Descent2e,5,GAME_OVER,226,0,4,643,overlord
-581116355,Descent2e,4,GAME_OVER,220,0,4,644,overlord
886363281,Descent2e,4,GAME_OVER,258,0,4,645,overlord
629120964,Descent2e,4,GAME_OVER,233,0,4,646,overlord
-803423066,Descent2e,4,GAME_OVER,218,0,4,647,overlord
879401412,Descent2e,3,GAME_OVER,175,2,4,648,hero
1552298638,Descent2e,5,GAME_OVER,267,0,4,649,overlord
1601657954,Descent2e,4,GAME_OVER,208,0,4,650,hero
-1467220615,Descent2e,4,GAME_OVER,252,0,4,651,overlord
782558086,Descent2e,4,GAME_OVER,238,0,4,652,overlord
1303275791,Descent2e,4,GAME_OVER,232,0,4,653,overlord
1710656142,Descent2e,4,GAME_OVER,259,0,4,654,overlord
-295356573,Descent2e,4,GAME_OVER,252,0,4,655,overlord
631694847,Descent2e,5,GAME_OVER,301,0,4,656,overlord
1943758673,Descent2e,4,GAME_OVER,238,0,4,657,overlord
-1566573154,Descent2e,4,GAME_OVER,223,0,4,658,overlord
1688165787,Descent2e,4,GAME_OVER,227,0,4,659,overlord
76295071,Descent2e,5,GAME_OVER,302,0,4,660,overlord
1263180853,Descent2e,4,GAME_OVER,244,0,4,661,overlord
-2141890107,Descent2e,4,GAME_OVER,248,0,4,662,overlord
-1876872543,Descent2e,4,GAME_OVER,253,0,4,663,overlord
-587955284,Descent2e,5,GAME_OVER,275,0,4,664,overlord
224805716,Descent2e,4,GAME_OVER,220,0,4,665,overlord
-700392043,Descent2e,4,GAME_OVER,235,0,4,666,overlord
1403563375,Descent2e,5,GAME_OVER,259,0,4,667,overlord
-1855532698,Descent2e,4,GAME_OVER,248,0,4,668,overlord
807530326,Descent2e,4,GAME_OVER,219,0,4,669,overlord
-1544306748,Descent2e,4,GAME_OVER,222,0,4,670,overlord
-1180238354,Descent2e,4,GAME_OVER,255,0,4,671,overlord
653207915,Descent2e,4,GAME_OVER,216,0,4,672,overlord
82109828,Descent2e,4,GAME_OVER,254,0,4,673,overlord
233186610,Descent2e,3,GAME_OVER,180,0,4,674,hero
-1317804885,Descent2e,4,GAME_OVER,251,0,4,675,overlord
1723261277,Descent2e,4,GAME_OVER,233,0,4,676,overlord
-947511654,Descent2e,4,GAME_OVER,251,0,4,677,overlord
-1024330966,Descent2e,5,GAME_OVER,220,0,4,678,overlord
1815237066,Descent2e,5,GAME_OVER,236,0,4,679,overlord
-216304191,Descent2e,5,GAME_OVER,221,0,4,680,overlord
-775487263,Descent2e,4,GAME_OVER,201,0,4,681,overlord
221381095,Descent2e,5,GAME_OVER,268,0,4,682,overlord
485195578,Descent2e,3,GAME_OVER,177,1,4,683,hero
-1397528023,Descent2e,5,GAME_OVER,243,0,4,684,overlord
-654891139,Descent2e,5,GAME_OVER,303,0,4,685,overlord
-817663142,Descent2e,4,GAME_OVER,239,0,4,686,overlord
1980037673,Descent2e,4,GAME_OVER,242,0,4,687,overlord
2029946773,Descent2e,4,GAME_OVER,243,0,4,688,overlord
456968963,Descent2e,4,GAME_OVER,193,0,4,689,overlord
-1702940118,Descent2e,4,GAME_OVER,269,0,4,690,overlord
1468616634,Descent2e,4,GAME_OVER,248,0,4,691,overlord
275848471,Descent2e,4,GAME_OVER,205,0,4,692,overlord
94543694,Descent2e,5,GAME_OVER,276,0,4,693,overlord
798874876,Descent2e,4,GAME_OVER,240,0,4,694,overlord
-1258139403,Descent2e,4,GAME_OVER,238,0,4,695,overlord
845162165,Descent2e,4,GAME_OVER,199,1,4,696,hero
214252178,Descent2e,4,GAME_OVER,192,0,4,697,overlord
-375873036,Descent2e,4,GAME_OVER,235,0,4,698,overlord
-232840705,Descent2e,5,GAME_OVER,312,0,4,699,overlord
1699643026,Descent2e,4,GAME_OVER,236,0,4,700,overlord
1829198257,Descent2e,4,GAME_OVER,241,0,4,701,overlord
1589497466,Descent2e,3,GAME_OVER,184,1,4,702,hero
1917814922,Descent2e,4,GAME_OVER,264,0,4,703,overlord
-1887863729,Descent2e,5,GAME_OVER,307,0,4,704,overlord
500536781,Descent2e,4,GAME_OVER,242,0,4,705,overlord
-2045241536,Descent2e,4,GAME_OVER,243,0,4,706,overlord
740371854,Descent2e,4,GAME_OVER,259,0,4,707,overlord
679847598,Descent2e,5,GAME_OVER,283,0,4,708,overlord
452419358,Descent2e,4,GAME_OVER,219,0,4,709,overlord
-1011622780,Descent2e,4,GAME_OVER,235,0,4,710,overlord
79873593,Descent2e,2,GAME_OVER,163,2,4,711,hero
1611815800,Descent2e,3,GAME_OVER,203,1,4,712,hero
-126594812,Descent2e,4,GAME_OVER,225,0,4,713,overlord
-985796974,Descent2e,4,GAME_OVER,207,1,4,714,hero
98326563,Descent2e,4,GAME_OVER,205,1,4,715,hero
1342542241,Descent2e,4,GAME_OVER,278,0,4,716,overlord
-1905118369,Descent2e,4,GAME_OVER,237,0,4,717,overlord
908826252,Descent2e,5,GAME_OVER,275,0,4,718,overlord
388697285,Descent2e,4,GAME_OVER,284,0,4,719,overlord
-1966138967,Descent2e,4,GAME_OVER,249,0,4,720,overlord
199310622,Descent2e,3,GAME_OVER,184,0,4,721,hero
794027885,Descent2e,4,GAME_OVER,234,0,4,722,overlord
1765951531,Descent2e,4,GAME_OVER,233,0,4,723,overlord
267714628,Descent2e,4,GAME_OVER,240,0,4,724,overlord
1578200086,Descent2e,4,GAME_OVER,222,0,4,725,overlord
1306434379,Descent2e,4,GAME_OVER,220,0,4,726,hero
-960825624,Descent2e,4,GAME_OVER,257,0,4,727,overlord
-768542916,Descent2e,4,GAME_OVER,271,0,4,728,overlord
564463124,Descent2e,4,GAME_OVER,250,0,4,729,overlord
-2131951396,Descent2e,4,GAME_OVER,249,0,4,730,overlord
1479886667,Descent2e,3,GAME_OVER,196,2,4,731,hero
-1937708906,Descent2e,4,GAME_OVER,231,0,4,732,overlord
469866293,Descent2e,4,GAME_OVER,251,0,4,733,overlord
-1868186310,Descent2e,4,GAME_OVER,220,0,4,734,overlord
1293959631,Descent2e,4,GAME_OVER,227,0,4,735,overlord
353048563,Descent2e,4,GAME_OVER,254,0,4,736,overlord
-56491660,Descent2e,4,GAME_OVER,244,0,4,737,overlord
-594254358,Descent2e,4,GAME_OVER,245,0,4,738,overlord
1115550935,Descent2e,4,GAME_OVER,230,0,4,739,overlord
-1076332999,Descent2e,4,GAME_OVER,236,0,4,740,overlord
549548419,Descent2e,4,GAME_OVER,251,0,4,741,overlord
-824559846,Descent2e,4,GAME_OVER,262,0,4,742,overlord
286402458,Descent2e,5,GAME_OVER,250,0,4,743,overlord
-1368519822,Descent2e,4,GAME_OVER,225,2,4,744,hero
-1560261409,Descent2e,5,GAME_OVER,292,0,4,745,overlord
-2051184086,Descent2e,4,GAME_OVER,262,0,4,746,overlord
13944923,Descent2e,4,GAME_OVER,238,0,4,747,overlord
913873651,Descent2e,4,GAME_OVER,204,0,4,748,overlord
-786338530,Descent2e,3,GAME_OVER,175,2,4,749,hero
-2114391955,Descent2e,4,GAME_OVER,246,0,4,750,overlord
-949974562,Descent2e,4,GAME_OVER,211,0,4,751,hero
1464591808,Descent2e,4,GAME_OVER,261,0,4,752,overlord
1963932811,Descent2e,4,GAME_OVER,248,0,4,753,overlord
101094959,Descent2e,4,GAME_OVER,216,0,4,754,overlord
1974035478,Descent2e,4,GAME_OVER,224,0,4,755,overlord
-1507250385,Descent2e,4,GAME_OVER,234,0,4,756,overlord
1228769268,Descent2e,4,GAME_OVER,242,0,4,757,overlord
-843460102,Descent2e,4,GAME_OVER,195,0,4,758,overlord
-976360414,Descent2e,4,GAME_OVER,243,0,4,759,overlord
844556234,Descent2e,4,GAME_OVER,215,0,4,760,overlord
-1669981759,Descent2e,4,GAME_OVER,249,0,4,761,overlord
-299777003,Descent2e,4,GAME_OVER,227,0,4,762,overlord
2140256122,Descent2e,4,GAME_OVER,212,0,4,763,overlord
-833772935,Descent2e,4,GAME_OVER,237,0,4,764,overlord
325808712,Descent2e,4,GAME_OVER,204,0,4,765,overlord
-670225843,Descent2e,4,GAME_OVER,211,0,4,766,overlord
-935444891,Descent2e,4,GAME_OVER,230,0,4,767,overlord
2027730912,Descent2e,5,GAME_OVER,225,0,4,768,overlord
-1337052832,Descent2e,4,GAME_OVER,229,0,4,769,overlord
2079542263,Descent2e,4,GAME_OVER,242,0,4,770,overlord
-1131744850,Descent2e,5,GAME_OVER,305,0,4,771,overlord
-2106901498,Descent2e,4,GAME_OVER,240,0,4,772,overlord
-1219033804,Descent2e,3,GAME_OVER,175,3,4,773,hero
-2001657292,Descent2e,4,GAME_OVER,204,0,4,774,overlord
805599126,Descent2e,4,GAME_OVER,261,0,4,775,overlord
-1784665546,Descent2e,4,GAME_OVER,234,0,4,776,overlord
-1543490984,Descent2e,4,GAME_OVER,234,0,4,777,overlord
1337606262,Descent2e,4,GAME_OVER,228,0,4,778,overlord
-1737079796,Descent2e,4,GAME_OVER,246,0,4,779,overlord
973531946,Descent2e,4,GAME_OVER,228,0,4,780,overlord
2059864353,Descent2e,4,GAME_OVER,246,0,4,781,overlord
1699823939,Descent2e,4,GAME_OVER,231,0,4,782,overlord
878247963,Descent2e,4,GAME_OVER,252,0,4,783,overlord
1492359525,Descent2e,4,GAME_OVER,271,0,4,784,overlord
939449392,Descent2e,4,GAME_OVER,245,0,4,785,overlord
39041849,Descent2e,4,GAME_OVER,272,0,4,786,overlord
1148941475,Descent2e,4,GAME_OVER,192,0,4,787,overlord
54306783,Descent2e,4,GAME_OVER,231,0,4,788,overlord
-1564193712,Descent2e,4,GAME_OVER,242,0,4,789,overlord
727843409,Descent2e,4,GAME_OVER,233,0,4,790,overlord
-1841107893,Descent2e,4,GAME_OVER,262,0,4,791,overlord
1469435623,Descent2e,4,GAME_OVER,279,0,4,792,overlord
750321026,Descent2e,4,GAME_OVER,251,0,4,793,overlord
-555009689,Descent2e,4,GAME_OVER,256,0,4,794,overlord
-2143600459,Descent2e,4,GAME_OVER,248,0,4,795,overlord
1068655429,Descent2e,4,GAME_OVER,231,0,4,796,overlord
-518190764,Descent2e,4,GAME_OVER,236,0,4,797,overlord
-47548423,Descent2e,3,GAME_OVER,180,1,4,798,hero
159254260,Descent2e,4,GAME_OVER,216,0,4,799,overlord
1947433886,Descent2e,4,GAME_OVER,229,0,4,800,overlord
1767686777,Descent2e,5,GAME_OVER,289,0,4,801,overlord
984221742,Descent2e,5,GAME_OVER,282,0,4,802,overlord
-1862561990,Descent2e,4,GAME_OVER,217,0,4,803,overlord
633899036,Descent2e,4,GAME_OVER,223,0,4,804,overlord
1602133398,Descent2e,5,GAME_OVER,289,0,4,805,overlord
1940783386,Descent2e,5,GAME_OVER,289,0,4,806,overlord
1529326549,Descent2e,4,GAME_OVER,246,0,4,807,overlord
145702989,Descent2e,4,GAME_OVER,214,0,4,808,overlord
558256985,Descent2e,4,GAME_OVER,234,0,4,809,overlord
-449330880,Descent2e,5,GAME_OVER,278,0,4,810,overlord
1580692316,Descent2e,5,GAME_OVER,284,0,4,811,overlord
-1708520629,Descent2e,4,GAME_OVER,251,0,4,812,overlord
111120336,Descent2e,4,GAME_OVER,218,0,4,813,overlord
-1419244200,Descent2e,4,GAME_OVER,252,0,4,814,overlord
-1908641243,Descent2e,3,GAME_OVER,192,3,4,815,hero
638731805,Descent2e,5,GAME_OVER,281,0,4,816,overlord
-1003240712,Descent2e,5,GAME_OVER,259,0,4,817,overlord
-182593711,Descent2e,4,GAME_OVER,246,0,4,818,overlord
1849491193,Descent2e,5,GAME_OVER,312,0,4,819,overlord
-1742861219,Descent2e,4,GAME_OVER,256,0,4,820,overlord
892593811,Descent2e,4,GAME_OVER,243,0,4,821,overlord
1846276504,Descent2e,5,GAME_OVER,294,0,4,822,overlord
-181360885,Descent2e,4,GAME_OVER,224,0,4,823,overlord
-515414246,Descent2e,4,GAME_OVER,256,0,4,824,overlord
781733181,Descent2e,5,GAME_OVER,247,0,4,825,overlord
-1017105766,Descent2e,4,GAME_OVER,250,0,4,826,overlord
1757603109,Descent2e,4,GAME_OVER,242,0,4,827,overlord
154994175,Descent2e,4,GAME_OVER,294,0,4,828,overlord
396742337,Descent2e,4,GAME_OVER,240,0,4,829,overlord
-272970616,Descent2e,3,GAME_OVER,184,0,4,830,hero
-819095517,Descent2e,4,GAME_OVER,249,0,4,831,overlord
-1178409292,Descent2e,4,GAME_OVER,189,0,4,832,overlord
547939752,Descent2e,5,GAME_OVER,252,0,4,833,overlord
1104993625,Descent2e,4,GAME_OVER,256,0,4,834,overlord
-660607835,Descent2e,4,GAME_OVER,208,0,4,835,hero
-1620341116,Descent2e,4,GAME_OVER,280,0,4,836,overlord
919376403,Descent2e,4,GAME_OVER,193,0,4,837,overlord
845249300,Descent2e,5,GAME_OVER,244,0,4,838,overlord
1723706879,Descent2e,4,GAME_OVER,252,0,4,839,overlord
-1233601985,Descent2e,4,GAME_OVER,243,0,4,840,overlord
2080118218,Descent2e,3,GAME_OVER,177,2,4,841,hero
-129712049,Descent2e,4,GAME_OVER,237,0,4,842,overlord
