GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),WinnerType(WinnerType),Kills(Barghest Minion 1),Kills(Hero 1),Kills(Barghest Minion 3),Kills(Barghest Minion 2),Kills(Hero 3),Kills(Hero 2),Kills(Hero 4),Kills(Goblin Minion 3),Kills(Goblin Minion 4),Kills(Goblin Minion 1),Kills(Goblin Minion 2),Kills(Goblin Master),Kills(Barghest Master),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),HealthPoints(Hero 1 HP),HealthPoints(Goblin Master HP),HealthPoints(Overlord Fatigue),HealthPoints(Goblin Minion 1 HP),HealthPoints(Goblin Minion 2 HP),HealthPoints(Hero 3 HP),HealthPoints(Hero 4 HP),HealthPoints(Goblin Minion 3 HP),HealthPoints(Goblin Minion 4 HP),HealthPoints(Hero 2 HP),HealthPoints(Barghest Minion 2 HP),HealthPoints(Barghest Minion 1 HP),HealthPoints(Barghest Minion 3 HP),HealthPoints(Barghest Master HP),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3),Winner(PlayerIdx)
686380075,Descent2e,4,GAME_OVER,240,0,4,12,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(9,5)","(8,4)",,"(11,4)","(7,7)","(8,2)",,"(4,16)",,"(5,17)","(6,14)","(4,15)","(8,8)",3,4,7,2,2,9,,2,,10,3,4,,8,30.0,OSLA,-15.0,-7.5,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,0
-1832735679,Descent2e,4,GAME_OVER,208,0,4,13,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(11,4)","(9,4)",,Dead,"(9,3)","(7,3)",,"(6,15)",,"(6,17)","(3,15)","(3,16)","(8,2)",8,4,7,2,2,12,,2,,12,Dead,6,,8,23.333333333333332,OSLA,-11.666666666666666,-5.833333333333333,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,0
-170836685,Descent2e,4,GAME_OVER,218,0,4,14,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(10,4)","(7,4)",,"(11,6)","(10,6)","(10,3)",,"(5,13)",,"(5,15)","(3,17)","(4,14)",Dead,8,4,7,2,2,7,,2,,8,6,6,,Dead,23.333333333333332,OSLA,-11.666666666666666,-5.833333333333333,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,0
192253389,Descent2e,4,GAME_OVER,263,0,4,15,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(6,5)","(6,4)",,"(8,6)","(2,15)","(5,6)",,"(6,14)",,"(4,16)","(6,15)","(5,8)","(8,3)",10,4,7,2,2,2,,2,,5,6,6,,5,30.0,OSLA,-15.0,-7.5,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,0
-1288883639,Descent2e,4,GAME_OVER,244,0,4,16,OSLA,-16.666666666666668,16.666666666666668,-16.666666666666668,-16.666666666666668,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(10,4)","(7,2)",,"(6,2)","(1,16)","(6,4)",,"(6,14)",,"(6,16)","(5,16)","(4,15)","(8,2)",8,4,7,2,2,0,,2,,10,6,6,,7,33.333333333333336,OSLA,-16.666666666666668,-8.333333333333334,16.666666666666668,-16.666666666666668,-16.666666666666668,OSLA,OSLA,OSLA,0
495210545,Descent2e,5,GAME_OVER,239,0,4,17,OSLA,-13.333333333333334,13.333333333333334,-13.333333333333334,-13.333333333333334,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(10,3)","(7,2)",,"(9,4)","(9,3)","(9,2)",,"(4,15)",,"(4,14)","(6,16)","(3,15)",Dead,5,4,7,2,2,0,,2,,5,2,5,,Dead,26.666666666666668,OSLA,-13.333333333333334,-6.666666666666667,13.333333333333334,-13.333333333333334,-13.333333333333334,OSLA,OSLA,OSLA,0
623067577,Descent2e,5,GAME_OVER,223,0,4,18,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,Dead,"(10,6)",,Dead,"(10,5)","(11,4)",,"(4,16)",,"(3,14)","(5,16)","(5,15)","(11,6)",4,4,7,2,2,6,,2,,6,Dead,Dead,,3,16.666666666666664,OSLA,-8.333333333333332,-4.166666666666666,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA,0
1348299175,Descent2e,4,GAME_OVER,250,0,4,19,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(7,4)","(8,6)",,"(11,4)","(9,8)","(9,5)",,"(6,14)",,"(5,14)","(4,14)","(3,16)","(9,6)",12,4,7,2,2,10,,2,,14,6,6,,4,30.0,OSLA,-15.0,-7.5,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,0
-371345131,Descent2e,4,GAME_OVER,247,0,4,20,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(9,6)","(9,5)",,Dead,"(10,4)","(8,7)",,"(5,17)",,"(6,15)","(6,14)","(5,14)","(10,5)",5,4,7,2,2,2,,2,,12,Dead,2,,8,23.333333333333332,OSLA,-11.666666666666666,-5.833333333333333,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,0
1431328153,Descent2e,4,GAME_OVER,226,0,4,21,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(9,3)","(9,5)",,"(8,2)","(6,3)","(8,4)",,"(5,16)",,"(3,14)","(6,15)","(5,14)","(10,4)",11,4,7,2,2,6,,2,,9,4,6,,8,30.0,OSLA,-15.0,-7.5,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,0
