GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerIdx
1923526399,Descent2e,5,GAME_OVER,256,0,4,447,0
-844932704,Descent2e,4,GAME_OVER,212,2,4,448,1
-1251013226,Descent2e,4,GAME_OVER,195,0,4,449,0
1661511202,Descent2e,5,GAME_OVER,223,0,4,450,0
-285718408,Descent2e,4,GAME_OVER,264,0,4,451,0
687714254,Descent2e,4,GAME_OVER,256,0,4,452,0
807053731,Descent2e,4,GAME_OVER,261,0,4,453,0
1321498790,Descent2e,4,GAME_OVER,240,0,4,454,0
-5330382,Descent2e,4,GAME_OVER,232,0,4,455,0
1394497638,Descent2e,4,GAME_OVER,199,0,4,456,0
1268428761,Descent2e,4,GAME_OVER,238,0,4,457,0
-797076085,Descent2e,5,GAME_OVER,283,0,4,458,0
-632772489,Descent2e,4,GAME_OVER,244,0,4,459,0
944991051,Descent2e,3,GAME_OVER,174,1,4,460,1
-2126344634,Descent2e,4,GAME_OVER,199,0,4,461,0
195569764,Descent2e,4,GAME_OVER,236,0,4,462,0
1555723887,Descent2e,4,GAME_OVER,252,0,4,463,0
1097857263,Descent2e,4,GAME_OVER,217,0,4,464,0
-2064231158,Descent2e,4,GAME_OVER,263,0,4,465,0
-1571824229,Descent2e,4,GAME_OVER,187,1,4,466,1
-132682538,Descent2e,5,GAME_OVER,248,0,4,467,0
210459893,Descent2e,4,GAME_OVER,235,0,4,468,0
974143018,Descent2e,5,GAME_OVER,234,0,4,469,0
1112223669,Descent2e,4,GAME_OVER,230,0,4,470,0
428148719,Descent2e,4,GAME_OVER,221,0,4,471,0
563123992,Descent2e,4,GAME_OVER,258,0,4,472,0
141975203,Descent2e,4,GAME_OVER,251,0,4,473,0
-218118951,Descent2e,4,GAME_OVER,199,0,4,474,0
1619742903,Descent2e,4,GAME_OVER,214,0,4,475,0
1693437514,Descent2e,4,GAME_OVER,259,0,4,476,0
1261556930,Descent2e,4,GAME_OVER,229,0,4,477,0
-1932484462,Descent2e,4,GAME_OVER,269,0,4,478,0
1382425950,Descent2e,4,GAME_OVER,236,0,4,479,0
-616406496,Descent2e,4,GAME_OVER,246,0,4,480,0
-988149838,Descent2e,5,GAME_OVER,270,0,4,481,0
899100115,Descent2e,4,GAME_OVER,208,0,4,482,1
-868346638,Descent2e,5,GAME_OVER,292,0,4,483,0
47459948,Descent2e,4,GAME_OVER,258,0,4,484,0
-1506030506,Descent2e,5,GAME_OVER,251,0,4,485,0
605316411,Descent2e,4,GAME_OVER,262,0,4,486,0
560382557,Descent2e,4,GAME_OVER,221,0,4,487,0
-1844779733,Descent2e,3,GAME_OVER,193,2,4,488,1
248349529,Descent2e,4,GAME_OVER,224,0,4,489,0
-950561894,Descent2e,4,GAME_OVER,281,0,4,490,0
-1305738607,Descent2e,3,GAME_OVER,195,2,4,491,1
-439442783,Descent2e,3,GAME_OVER,184,2,4,492,1
-805403518,Descent2e,4,GAME_OVER,230,0,4,493,0
49054900,Descent2e,4,GAME_OVER,256,0,4,494,0
1788226049,Descent2e,4,GAME_OVER,208,0,4,495,0
1470439362,Descent2e,4,GAME_OVER,248,0,4,496,0
-1325307060,Descent2e,4,GAME_OVER,234,0,4,497,0
-981789116,Descent2e,4,GAME_OVER,206,1,4,498,1
1109474642,Descent2e,4,GAME_OVER,230,0,4,499,0
845358804,Descent2e,5,GAME_OVER,235,0,4,500,0
-862578507,Descent2e,4,GAME_OVER,213,0,4,501,0
1637775171,Descent2e,4,GAME_OVER,228,0,4,502,0
-1125516974,Descent2e,4,GAME_OVER,242,0,4,503,0
342765137,Descent2e,4,GAME_OVER,205,0,4,504,0
-632193450,Descent2e,2,GAME_OVER,159,1,4,505,1
-799369367,Descent2e,4,GAME_OVER,190,0,4,506,0
-7412184,Descent2e,4,GAME_OVER,211,0,4,507,0
1774337553,Descent2e,4,GAME_OVER,251,0,4,508,0
-466712909,Descent2e,4,GAME_OVER,199,0,4,509,0
905612020,Descent2e,4,GAME_OVER,240,0,4,510,0
540207565,Descent2e,4,GAME_OVER,240,0,4,511,0
-728857944,Descent2e,4,GAME_OVER,240,0,4,512,0
366259924,Descent2e,4,GAME_OVER,258,0,4,513,0
2106255015,Descent2e,4,GAME_OVER,213,0,4,514,0
-1812853318,Descent2e,4,GAME_OVER,243,0,4,515,0
192754445,Descent2e,4,GAME_OVER,219,0,4,516,0
-457825004,Descent2e,5,GAME_OVER,296,0,4,517,0
-1060153323,Descent2e,4,GAME_OVER,224,0,4,518,0
1878027235,Descent2e,4,GAME_OVER,257,0,4,519,0
-18764677,Descent2e,4,GAME_OVER,274,0,4,520,0
-1074757320,Descent2e,4,GAME_OVER,219,2,4,521,1
448986655,Descent2e,4,GAME_OVER,238,0,4,522,0
1798731491,Descent2e,4,GAME_OVER,236,0,4,523,0
877783195,Descent2e,4,GAME_OVER,233,0,4,524,0
301492674,Descent2e,4,GAME_OVER,204,0,4,525,0
-710457926,Descent2e,5,GAME_OVER,267,0,4,526,0
1376588152,Descent2e,4,GAME_OVER,183,0,4,527,0
-656494110,Descent2e,4,GAME_OVER,250,0,4,528,0
-2050377081,Descent2e,4,GAME_OVER,208,0,4,529,0
194858741,Descent2e,4,GAME_OVER,247,0,4,530,0
-809555664,Descent2e,4,GAME_OVER,221,0,4,531,0
1332755000,Descent2e,3,GAME_OVER,180,1,4,532,1
-354746241,Descent2e,4,GAME_OVER,256,0,4,533,0
1979850298,Descent2e,4,GAME_OVER,238,0,4,534,0
-271726492,Descent2e,4,GAME_OVER,256,0,4,535,0
553842650,Descent2e,4,GAME_OVER,205,0,4,536,0
-2018746660,Descent2e,4,GAME_OVER,214,0,4,537,0
2089164243,Descent2e,5,GAME_OVER,261,0,4,538,0
-2030120091,Descent2e,4,GAME_OVER,251,0,4,539,0
2044390528,Descent2e,4,GAME_OVER,191,0,4,540,0
1203188061,Descent2e,5,GAME_OVER,309,0,4,541,0
-1921207376,Descent2e,4,GAME_OVER,252,0,4,542,0
1451091189,Descent2e,4,GAME_OVER,241,0,4,543,0
2004990657,Descent2e,4,GAME_OVER,255,0,4,544,0
-1476067357,Descent2e,5,GAME_OVER,296,0,4,545,0
1567158118,Descent2e,4,GAME_OVER,242,0,4,546,0
1657404921,Descent2e,4,GAME_OVER,174,1,4,547,1
-909759050,Descent2e,4,GAME_OVER,239,0,4,548,0
453613380,Descent2e,4,GAME_OVER,255,0,4,549,0
412652667,Descent2e,4,GAME_OVER,206,0,4,550,0
-861799317,Descent2e,4,GAME_OVER,242,0,4,551,0
-1019603234,Descent2e,4,GAME_OVER,245,0,4,552,0
1774541662,Descent2e,4,GAME_OVER,259,0,4,553,0
-1762720544,Descent2e,4,GAME_OVER,259,0,4,554,0
-691204715,Descent2e,4,GAME_OVER,230,0,4,555,0
1175823937,Descent2e,4,GAME_OVER,264,0,4,556,0
1257383535,Descent2e,5,GAME_OVER,320,0,4,557,0
-1005203522,Descent2e,4,GAME_OVER,224,0,4,558,0
2008780667,Descent2e,3,GAME_OVER,185,2,4,559,1
-1087004457,Descent2e,4,GAME_OVER,270,0,4,560,0
-2108798556,Descent2e,4,GAME_OVER,255,0,4,561,0
895543413,Descent2e,4,GAME_OVER,243,0,4,562,0
1691358616,Descent2e,4,GAME_OVER,252,0,4,563,0
-61073111,Descent2e,5,GAME_OVER,312,0,4,564,0
-1354857745,Descent2e,4,GAME_OVER,257,0,4,565,0
521193952,Descent2e,4,GAME_OVER,249,0,4,566,0
1709671629,Descent2e,4,GAME_OVER,249,0,4,567,0
1664192056,Descent2e,4,GAME_OVER,225,0,4,568,0
-331809763,Descent2e,5,GAME_OVER,292,0,4,569,0
-730002978,Descent2e,4,GAME_OVER,235,0,4,570,0
-1649247594,Descent2e,4,GAME_OVER,259,0,4,571,0
1308529822,Descent2e,4,GAME_OVER,254,0,4,572,0
1022928679,Descent2e,4,GAME_OVER,249,0,4,573,0
-833216242,Descent2e,4,GAME_OVER,226,0,4,574,0
1843491710,Descent2e,4,GAME_OVER,269,0,4,575,0
-403411469,Descent2e,4,GAME_OVER,221,0,4,576,0
-644248633,Descent2e,4,GAME_OVER,231,0,4,577,0
-271226151,Descent2e,4,GAME_OVER,214,0,4,578,0
-2008521516,Descent2e,4,GAME_OVER,232,0,4,579,0
1063072369,Descent2e,4,GAME_OVER,239,0,4,580,0
-843851186,Descent2e,5,GAME_OVER,279,0,4,581,0
-878796364,Descent2e,4,GAME_OVER,225,0,4,582,0
1597357471,Descent2e,2,GAME_OVER,161,2,4,583,1
-1099796261,Descent2e,4,GAME_OVER,222,0,4,584,0
1570035636,Descent2e,2,GAME_OVER,162,3,4,585,1
-611951706,Descent2e,4,GAME_OVER,254,0,4,586,0
2055471822,Descent2e,4,GAME_OVER,229,0,4,587,0
1310943385,Descent2e,4,GAME_OVER,275,0,4,588,0
-1106118928,Descent2e,4,GAME_OVER,251,0,4,589,0
-1616557304,Descent2e,4,GAME_OVER,220,0,4,590,0
-1414759757,Descent2e,4,GAME_OVER,235,0,4,591,0
-285064665,Descent2e,4,GAME_OVER,265,0,4,592,0
107197322,Descent2e,4,GAME_OVER,229,0,4,593,0
290998155,Descent2e,4,GAME_OVER,211,0,4,594,0
-728458318,Descent2e,4,GAME_OVER,224,2,4,595,1
371321264,Descent2e,4,GAME_OVER,242,0,4,596,0
-734330515,Descent2e,5,GAME_OVER,246,0,4,597,0
-1303813249,Descent2e,4,GAME_OVER,255,0,4,598,0
171389493,Descent2e,4,GAME_OVER,249,0,4,599,0
-64720906,Descent2e,4,GAME_OVER,217,0,4,600,0
-367172095,Descent2e,4,GAME_OVER,254,0,4,601,0
782143826,Descent2e,3,GAME_OVER,178,1,4,602,1
-1729793566,Descent2e,3,GAME_OVER,176,0,4,603,1
-699132556,Descent2e,4,GAME_OVER,231,0,4,604,0
2084638329,Descent2e,4,GAME_OVER,253,0,4,605,0
1076796758,Descent2e,5,GAME_OVER,301,0,4,606,0
-1830066672,Descent2e,5,GAME_OVER,283,0,4,607,0
-1835047995,Descent2e,4,GAME_OVER,251,0,4,608,0
-639404183,Descent2e,4,GAME_OVER,243,0,4,609,0
2003140550,Descent2e,4,GAME_OVER,246,0,4,610,0
-1893304970,Descent2e,4,GAME_OVER,236,0,4,611,0
-1175258810,Descent2e,3,GAME_OVER,187,2,4,612,1
1839888794,Descent2e,5,GAME_OVER,218,0,4,613,0
1099778826,Descent2e,5,GAME_OVER,309,0,4,614,0
2060709157,Descent2e,4,GAME_OVER,221,0,4,615,0
116517626,Descent2e,4,GAME_OVER,219,0,4,616,0
-2008494047,Descent2e,4,GAME_OVER,250,0,4,617,0
-205440454,Descent2e,5,GAME_OVER,232,0,4,618,0
2076755640,Descent2e,4,GAME_OVER,254,0,4,619,0
-1548230482,Descent2e,4,GAME_OVER,245,0,4,620,0
983329709,Descent2e,4,GAME_OVER,209,0,4,621,0
-1843092512,Descent2e,5,GAME_OVER,272,0,4,622,0
-442294839,Descent2e,4,GAME_OVER,203,0,4,623,0
-564244643,Descent2e,4,GAME_OVER,212,3,4,624,1
1896752929,Descent2e,5,GAME_OVER,278,0,4,625,0
1146082561,Descent2e,4,GAME_OVER,208,0,4,626,0
-124188506,Descent2e,4,GAME_OVER,215,0,4,627,0
464549333,Descent2e,5,GAME_OVER,264,0,4,628,0
509587810,Descent2e,4,GAME_OVER,265,0,4,629,0
-159311778,Descent2e,4,GAME_OVER,228,0,4,630,0
982501444,Descent2e,4,GAME_OVER,229,0,4,631,0
1745878937,Descent2e,5,GAME_OVER,230,0,4,632,0
965591153,Descent2e,5,GAME_OVER,245,0,4,633,0
457207287,Descent2e,5,GAME_OVER,243,0,4,634,0
-1503558797,Descent2e,4,GAME_OVER,240,0,4,635,0
-364482039,Descent2e,5,GAME_OVER,267,0,4,636,0
-1640373829,Descent2e,4,GAME_OVER,255,0,4,637,0
789100240,Descent2e,5,GAME_OVER,283,0,4,638,0
149356883,Descent2e,5,GAME_OVER,289,0,4,639,0
-1189230656,Descent2e,4,GAME_OVER,206,0,4,640,1
309361583,Descent2e,2,GAME_OVER,161,2,4,641,1
-546219786,Descent2e,4,GAME_OVER,264,0,4,642,0
-1027729658,Descent2e,5,GAME_OVER,226,0,4,643,0
-581116355,Descent2e,4,GAME_OVER,220,0,4,644,0
886363281,Descent2e,4,GAME_OVER,258,0,4,645,0
629120964,Descent2e,4,GAME_OVER,233,0,4,646,0
-803423066,Descent2e,4,GAME_OVER,218,0,4,647,0
879401412,Descent2e,3,GAME_OVER,175,2,4,648,1
1552298638,Descent2e,5,GAME_OVER,267,0,4,649,0
1601657954,Descent2e,4,GAME_OVER,208,0,4,650,1
-1467220615,Descent2e,4,GAME_OVER,252,0,4,651,0
782558086,Descent2e,4,GAME_OVER,238,0,4,652,0
1303275791,Descent2e,4,GAME_OVER,232,0,4,653,0
1710656142,Descent2e,4,GAME_OVER,259,0,4,654,0
-295356573,Descent2e,4,GAME_OVER,252,0,4,655,0
631694847,Descent2e,5,GAME_OVER,301,0,4,656,0
1943758673,Descent2e,4,GAME_OVER,238,0,4,657,0
-1566573154,Descent2e,4,GAME_OVER,223,0,4,658,0
1688165787,Descent2e,4,GAME_OVER,227,0,4,659,0
76295071,Descent2e,5,GAME_OVER,302,0,4,660,0
1263180853,Descent2e,4,GAME_OVER,244,0,4,661,0
-2141890107,Descent2e,4,GAME_OVER,248,0,4,662,0
-1876872543,Descent2e,4,GAME_OVER,253,0,4,663,0
-587955284,Descent2e,5,GAME_OVER,275,0,4,664,0
224805716,Descent2e,4,GAME_OVER,220,0,4,665,0
-700392043,Descent2e,4,GAME_OVER,235,0,4,666,0
1403563375,Descent2e,5,GAME_OVER,259,0,4,667,0
-1855532698,Descent2e,4,GAME_OVER,248,0,4,668,0
807530326,Descent2e,4,GAME_OVER,219,0,4,669,0
-1544306748,Descent2e,4,GAME_OVER,222,0,4,670,0
-1180238354,Descent2e,4,GAME_OVER,255,0,4,671,0
653207915,Descent2e,4,GAME_OVER,216,0,4,672,0
82109828,Descent2e,4,GAME_OVER,254,0,4,673,0
233186610,Descent2e,3,GAME_OVER,180,0,4,674,1
-1317804885,Descent2e,4,GAME_OVER,251,0,4,675,0
1723261277,Descent2e,4,GAME_OVER,233,0,4,676,0
-947511654,Descent2e,4,GAME_OVER,251,0,4,677,0
-1024330966,Descent2e,5,GAME_OVER,220,0,4,678,0
1815237066,Descent2e,5,GAME_OVER,236,0,4,679,0
-216304191,Descent2e,5,GAME_OVER,221,0,4,680,0
-775487263,Descent2e,4,GAME_OVER,201,0,4,681,0
221381095,Descent2e,5,GAME_OVER,268,0,4,682,0
485195578,Descent2e,3,GAME_OVER,177,1,4,683,1
-1397528023,Descent2e,5,GAME_OVER,243,0,4,684,0
-654891139,Descent2e,5,GAME_OVER,303,0,4,685,0
-817663142,Descent2e,4,GAME_OVER,239,0,4,686,0
1980037673,Descent2e,4,GAME_OVER,242,0,4,687,0
2029946773,Descent2e,4,GAME_OVER,243,0,4,688,0
456968963,Descent2e,4,GAME_OVER,193,0,4,689,0
-1702940118,Descent2e,4,GAME_OVER,269,0,4,690,0
1468616634,Descent2e,4,GAME_OVER,248,0,4,691,0
275848471,Descent2e,4,GAME_OVER,205,0,4,692,0
94543694,Descent2e,5,GAME_OVER,276,0,4,693,0
798874876,Descent2e,4,GAME_OVER,240,0,4,694,0
-1258139403,Descent2e,4,GAME_OVER,238,0,4,695,0
845162165,Descent2e,4,GAME_OVER,199,1,4,696,1
214252178,Descent2e,4,GAME_OVER,192,0,4,697,0
-375873036,Descent2e,4,GAME_OVER,235,0,4,698,0
-232840705,Descent2e,5,GAME_OVER,312,0,4,699,0
1699643026,Descent2e,4,GAME_OVER,236,0,4,700,0
1829198257,Descent2e,4,GAME_OVER,241,0,4,701,0
1589497466,Descent2e,3,GAME_OVER,184,1,4,702,1
1917814922,Descent2e,4,GAME_OVER,264,0,4,703,0
-1887863729,Descent2e,5,GAME_OVER,307,0,4,704,0
500536781,Descent2e,4,GAME_OVER,242,0,4,705,0
-2045241536,Descent2e,4,GAME_OVER,243,0,4,706,0
740371854,Descent2e,4,GAME_OVER,259,0,4,707,0
679847598,Descent2e,5,GAME_OVER,283,0,4,708,0
452419358,Descent2e,4,GAME_OVER,219,0,4,709,0
-1011622780,Descent2e,4,GAME_OVER,235,0,4,710,0
79873593,Descent2e,2,GAME_OVER,163,2,4,711,1
1611815800,Descent2e,3,GAME_OVER,203,1,4,712,1
-126594812,Descent2e,4,GAME_OVER,225,0,4,713,0
-985796974,Descent2e,4,GAME_OVER,207,1,4,714,1
98326563,Descent2e,4,GAME_OVER,205,1,4,715,1
1342542241,Descent2e,4,GAME_OVER,278,0,4,716,0
-1905118369,Descent2e,4,GAME_OVER,237,0,4,717,0
908826252,Descent2e,5,GAME_OVER,275,0,4,718,0
388697285,Descent2e,4,GAME_OVER,284,0,4,719,0
-1966138967,Descent2e,4,GAME_OVER,249,0,4,720,0
199310622,Descent2e,3,GAME_OVER,184,0,4,721,1
794027885,Descent2e,4,GAME_OVER,234,0,4,722,0
1765951531,Descent2e,4,GAME_OVER,233,0,4,723,0
267714628,Descent2e,4,GAME_OVER,240,0,4,724,0
1578200086,Descent2e,4,GAME_OVER,222,0,4,725,0
1306434379,Descent2e,4,GAME_OVER,220,0,4,726,1
-960825624,Descent2e,4,GAME_OVER,257,0,4,727,0
-768542916,Descent2e,4,GAME_OVER,271,0,4,728,0
564463124,Descent2e,4,GAME_OVER,250,0,4,729,0
-2131951396,Descent2e,4,GAME_OVER,249,0,4,730,0
1479886667,Descent2e,3,GAME_OVER,196,2,4,731,1
-1937708906,Descent2e,4,GAME_OVER,231,0,4,732,0
469866293,Descent2e,4,GAME_OVER,251,0,4,733,0
-1868186310,Descent2e,4,GAME_OVER,220,0,4,734,0
1293959631,Descent2e,4,GAME_OVER,227,0,4,735,0
353048563,Descent2e,4,GAME_OVER,254,0,4,736,0
-56491660,Descent2e,4,GAME_OVER,244,0,4,737,0
-594254358,Descent2e,4,GAME_OVER,245,0,4,738,0
1115550935,Descent2e,4,GAME_OVER,230,0,4,739,0
-1076332999,Descent2e,4,GAME_OVER,236,0,4,740,0
549548419,Descent2e,4,GAME_OVER,251,0,4,741,0
-824559846,Descent2e,4,GAME_OVER,262,0,4,742,0
286402458,Descent2e,5,GAME_OVER,250,0,4,743,0
-1368519822,Descent2e,4,GAME_OVER,225,2,4,744,1
-1560261409,Descent2e,5,GAME_OVER,292,0,4,745,0
-2051184086,Descent2e,4,GAME_OVER,262,0,4,746,0
13944923,Descent2e,4,GAME_OVER,238,0,4,747,0
913873651,Descent2e,4,GAME_OVER,204,0,4,748,0
-786338530,Descent2e,3,GAME_OVER,175,2,4,749,1
-2114391955,Descent2e,4,GAME_OVER,246,0,4,750,0
-949974562,Descent2e,4,GAME_OVER,211,0,4,751,1
1464591808,Descent2e,4,GAME_OVER,261,0,4,752,0
1963932811,Descent2e,4,GAME_OVER,248,0,4,753,0
101094959,Descent2e,4,GAME_OVER,216,0,4,754,0
1974035478,Descent2e,4,GAME_OVER,224,0,4,755,0
-1507250385,Descent2e,4,GAME_OVER,234,0,4,756,0
1228769268,Descent2e,4,GAME_OVER,242,0,4,757,0
-843460102,Descent2e,4,GAME_OVER,195,0,4,758,0
-976360414,Descent2e,4,GAME_OVER,243,0,4,759,0
844556234,Descent2e,4,GAME_OVER,215,0,4,760,0
-1669981759,Descent2e,4,GAME_OVER,249,0,4,761,0
-299777003,Descent2e,4,GAME_OVER,227,0,4,762,0
2140256122,Descent2e,4,GAME_OVER,212,0,4,763,0
-833772935,Descent2e,4,GAME_OVER,237,0,4,764,0
325808712,Descent2e,4,GAME_OVER,204,0,4,765,0
-670225843,Descent2e,4,GAME_OVER,211,0,4,766,0
-935444891,Descent2e,4,GAME_OVER,230,0,4,767,0
2027730912,Descent2e,5,GAME_OVER,225,0,4,768,0
-1337052832,Descent2e,4,GAME_OVER,229,0,4,769,0
2079542263,Descent2e,4,GAME_OVER,242,0,4,770,0
-1131744850,Descent2e,5,GAME_OVER,305,0,4,771,0
-2106901498,Descent2e,4,GAME_OVER,240,0,4,772,0
-1219033804,Descent2e,3,GAME_OVER,175,3,4,773,1
-2001657292,Descent2e,4,GAME_OVER,204,0,4,774,0
805599126,Descent2e,4,GAME_OVER,261,0,4,775,0
-1784665546,Descent2e,4,GAME_OVER,234,0,4,776,0
-1543490984,Descent2e,4,GAME_OVER,234,0,4,777,0
1337606262,Descent2e,4,GAME_OVER,228,0,4,778,0
-1737079796,Descent2e,4,GAME_OVER,246,0,4,779,0
973531946,Descent2e,4,GAME_OVER,228,0,4,780,0
2059864353,Descent2e,4,GAME_OVER,246,0,4,781,0
1699823939,Descent2e,4,GAME_OVER,231,0,4,782,0
878247963,Descent2e,4,GAME_OVER,252,0,4,783,0
1492359525,Descent2e,4,GAME_OVER,271,0,4,784,0
939449392,Descent2e,4,GAME_OVER,245,0,4,785,0
39041849,Descent2e,4,GAME_OVER,272,0,4,786,0
1148941475,Descent2e,4,GAME_OVER,192,0,4,787,0
54306783,Descent2e,4,GAME_OVER,231,0,4,788,0
-1564193712,Descent2e,4,GAME_OVER,242,0,4,789,0
727843409,Descent2e,4,GAME_OVER,233,0,4,790,0
-1841107893,Descent2e,4,GAME_OVER,262,0,4,791,0
1469435623,Descent2e,4,GAME_OVER,279,0,4,792,0
750321026,Descent2e,4,GAME_OVER,251,0,4,793,0
-555009689,Descent2e,4,GAME_OVER,256,0,4,794,0
-2143600459,Descent2e,4,GAME_OVER,248,0,4,795,0
1068655429,Descent2e,4,GAME_OVER,231,0,4,796,0
-518190764,Descent2e,4,GAME_OVER,236,0,4,797,0
-47548423,Descent2e,3,GAME_OVER,180,1,4,798,1
159254260,Descent2e,4,GAME_OVER,216,0,4,799,0
1947433886,Descent2e,4,GAME_OVER,229,0,4,800,0
1767686777,Descent2e,5,GAME_OVER,289,0,4,801,0
984221742,Descent2e,5,GAME_OVER,282,0,4,802,0
-1862561990,Descent2e,4,GAME_OVER,217,0,4,803,0
633899036,Descent2e,4,GAME_OVER,223,0,4,804,0
1602133398,Descent2e,5,GAME_OVER,289,0,4,805,0
1940783386,Descent2e,5,GAME_OVER,289,0,4,806,0
1529326549,Descent2e,4,GAME_OVER,246,0,4,807,0
145702989,Descent2e,4,GAME_OVER,214,0,4,808,0
558256985,Descent2e,4,GAME_OVER,234,0,4,809,0
-449330880,Descent2e,5,GAME_OVER,278,0,4,810,0
1580692316,Descent2e,5,GAME_OVER,284,0,4,811,0
-1708520629,Descent2e,4,GAME_OVER,251,0,4,812,0
111120336,Descent2e,4,GAME_OVER,218,0,4,813,0
-1419244200,Descent2e,4,GAME_OVER,252,0,4,814,0
-1908641243,Descent2e,3,GAME_OVER,192,3,4,815,1
638731805,Descent2e,5,GAME_OVER,281,0,4,816,0
-1003240712,Descent2e,5,GAME_OVER,259,0,4,817,0
-182593711,Descent2e,4,GAME_OVER,246,0,4,818,0
1849491193,Descent2e,5,GAME_OVER,312,0,4,819,0
-1742861219,Descent2e,4,GAME_OVER,256,0,4,820,0
892593811,Descent2e,4,GAME_OVER,243,0,4,821,0
1846276504,Descent2e,5,GAME_OVER,294,0,4,822,0
-181360885,Descent2e,4,GAME_OVER,224,0,4,823,0
-515414246,Descent2e,4,GAME_OVER,256,0,4,824,0
781733181,Descent2e,5,GAME_OVER,247,0,4,825,0
-1017105766,Descent2e,4,GAME_OVER,250,0,4,826,0
1757603109,Descent2e,4,GAME_OVER,242,0,4,827,0
154994175,Descent2e,4,GAME_OVER,294,0,4,828,0
396742337,Descent2e,4,GAME_OVER,240,0,4,829,0
-272970616,Descent2e,3,GAME_OVER,184,0,4,830,1
-819095517,Descent2e,4,GAME_OVER,249,0,4,831,0
-1178409292,Descent2e,4,GAME_OVER,189,0,4,832,0
547939752,Descent2e,5,GAME_OVER,252,0,4,833,0
1104993625,Descent2e,4,GAME_OVER,256,0,4,834,0
-660607835,Descent2e,4,GAME_OVER,208,0,4,835,1
-1620341116,Descent2e,4,GAME_OVER,280,0,4,836,0
919376403,Descent2e,4,GAME_OVER,193,0,4,837,0
845249300,Descent2e,5,GAME_OVER,244,0,4,838,0
1723706879,Descent2e,4,GAME_OVER,252,0,4,839,0
-1233601985,Descent2e,4,GAME_OVER,243,0,4,840,0
2080118218,Descent2e,3,GAME_OVER,177,2,4,841,1
-129712049,Descent2e,4,GAME_OVER,237,0,4,842,0
554578548,Descent2e,5,GAME_OVER,285,0,4,843,0
-29579167,Descent2e,4,GAME_OVER,267,0,4,844,0
-1592009324,Descent2e,4,GAME_OVER,231,0,4,845,0
103849202,Descent2e,4,GAME_OVER,224,0,4,846,1
1056003748,Descent2e,3,GAME_OVER,191,1,4,847,1
-146579085,Descent2e,4,GAME_OVER,217,0,4,848,0
685190088,Descent2e,4,GAME_OVER,247,0,4,849,0
-608211136,Descent2e,4,GAME_OVER,265,0,4,850,0
-31179710,Descent2e,4,GAME_OVER,252,0,4,851,0
1126015665,Descent2e,4,GAME_OVER,259,0,4,852,0
1191532579,Descent2e,4,GAME_OVER,226,0,4,853,0
-899634920,Descent2e,4,GAME_OVER,202,0,4,854,1
927383561,Descent2e,4,GAME_OVER,205,1,4,855,1
505237228,Descent2e,3,GAME_OVER,160,0,4,856,1
-847071012,Descent2e,4,GAME_OVER,205,0,4,857,0
-443808393,Descent2e,4,GAME_OVER,243,0,4,858,0
1936579312,Descent2e,5,GAME_OVER,205,0,4,859,0
-974288463,Descent2e,4,GAME_OVER,221,0,4,860,0
-1064924938,Descent2e,4,GAME_OVER,224,0,4,861,0
-2051796416,Descent2e,4,GAME_OVER,263,0,4,862,0
-1914805605,Descent2e,4,GAME_OVER,213,0,4,863,0
569303211,Descent2e,4,GAME_OVER,218,0,4,864,0
-1287626796,Descent2e,4,GAME_OVER,266,0,4,865,0
-986639809,Descent2e,4,GAME_OVER,262,0,4,866,0
-1093739243,Descent2e,4,GAME_OVER,246,0,4,867,0
-1109252283,Descent2e,3,GAME_OVER,212,2,4,868,1
-1222832622,Descent2e,3,GAME_OVER,178,2,4,869,1
-1435927701,Descent2e,4,GAME_OVER,234,0,4,870,0
1321622460,Descent2e,4,GAME_OVER,238,0,4,871,0
-755832685,Descent2e,4,GAME_OVER,247,0,4,872,0
1304163217,Descent2e,4,GAME_OVER,203,2,4,873,1
1259181419,Descent2e,4,GAME_OVER,233,0,4,874,0
-1055288964,Descent2e,4,GAME_OVER,235,0,4,875,0
1356632946,Descent2e,4,GAME_OVER,224,0,4,876,0
-1667554605,Descent2e,4,GAME_OVER,248,0,4,877,0
-577766309,Descent2e,4,GAME_OVER,255,0,4,878,0
241604671,Descent2e,4,GAME_OVER,244,0,4,879,0
-1762409235,Descent2e,4,GAME_OVER,241,0,4,880,0
-619584118,Descent2e,4,GAME_OVER,255,0,4,881,0
811404239,Descent2e,5,GAME_OVER,276,0,4,882,0
1359157668,Descent2e,4,GAME_OVER,237,0,4,883,0
1972327650,Descent2e,5,GAME_OVER,302,0,4,884,0
748058219,Descent2e,3,GAME_OVER,177,2,4,885,1
1710192151,Descent2e,5,GAME_OVER,243,0,4,886,0
-1000878354,Descent2e,4,GAME_OVER,211,0,4,887,0
-1444738844,Descent2e,4,GAME_OVER,248,0,4,888,0
2076509254,Descent2e,5,GAME_OVER,266,0,4,889,0
-1308587068,Descent2e,4,GAME_OVER,222,0,4,890,0
408915006,Descent2e,4,GAME_OVER,249,0,4,891,0
-82308765,Descent2e,4,GAME_OVER,207,0,4,892,0
1936413275,Descent2e,4,GAME_OVER,251,0,4,893,0
2063005547,Descent2e,4,GAME_OVER,264,0,4,894,0
992955141,Descent2e,4,GAME_OVER,230,0,4,895,0
2106438922,Descent2e,4,GAME_OVER,244,0,4,896,0
