GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerName-0,Player-1,Player-0,Player-3,Player-2,PlayerName-1,PlayerName-2,PlayerName-3
2077430509,Descent2e,4,GAME_OVER,261,0,4,52,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-1038305692,Descent2e,4,GAME_OVER,232,0,4,53,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1531061373,Descent2e,4,GAME_OVER,255,0,4,54,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-133206162,Descent2e,4,GAME_OVER,227,0,4,55,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-1569778848,Descent2e,4,GAME_OVER,256,0,4,56,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-2077309864,Descent2e,4,GAME_OVER,233,0,4,57,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-108824783,Descent2e,4,GAME_OVER,241,0,4,58,OSLA,-16.666666666666668,16.666666666666668,-16.666666666666668,-16.666666666666668,OSLA,OSLA,OSLA
-130405803,Descent2e,5,GAME_OVER,301,0,4,59,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-110105720,Descent2e,4,GAME_OVER,240,0,4,60,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1416457774,Descent2e,4,GAME_OVER,221,0,4,61,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
1426270630,Descent2e,5,GAME_OVER,308,0,4,62,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1234673872,Descent2e,4,GAME_OVER,238,0,4,63,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-903863075,Descent2e,4,GAME_OVER,263,0,4,64,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1959499265,Descent2e,4,GAME_OVER,233,0,4,65,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
438817316,Descent2e,4,GAME_OVER,229,0,4,66,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
1872959888,Descent2e,4,GAME_OVER,253,0,4,67,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-22823559,Descent2e,3,GAME_OVER,176,2,4,68,OSLA,17.857142857142858,-17.857142857142858,17.857142857142858,17.857142857142858,OSLA,OSLA,OSLA
2075102336,Descent2e,4,GAME_OVER,244,0,4,69,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
1055863808,Descent2e,4,GAME_OVER,224,0,4,70,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
2088372985,Descent2e,3,GAME_OVER,169,1,4,71,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA
427468798,Descent2e,3,GAME_OVER,196,1,4,72,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA
-1818600187,Descent2e,5,GAME_OVER,297,0,4,73,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-437019615,Descent2e,4,GAME_OVER,233,0,4,74,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1290999646,Descent2e,4,GAME_OVER,246,0,4,75,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
164685239,Descent2e,4,GAME_OVER,257,0,4,76,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
703547109,Descent2e,5,GAME_OVER,216,0,4,77,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
-1312030273,Descent2e,4,GAME_OVER,207,0,4,78,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
-1834215313,Descent2e,4,GAME_OVER,296,0,4,79,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
951295741,Descent2e,4,GAME_OVER,224,0,4,80,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1990785033,Descent2e,3,GAME_OVER,183,2,4,81,OSLA,17.857142857142858,-17.857142857142858,17.857142857142858,17.857142857142858,OSLA,OSLA,OSLA
-1203310738,Descent2e,4,GAME_OVER,231,0,4,82,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-1725370897,Descent2e,5,GAME_OVER,326,0,4,83,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-892019237,Descent2e,5,GAME_OVER,256,0,4,84,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-1651548995,Descent2e,4,GAME_OVER,232,0,4,85,OSLA,-13.333333333333334,13.333333333333334,-13.333333333333334,-13.333333333333334,OSLA,OSLA,OSLA
1853651035,Descent2e,5,GAME_OVER,207,0,4,86,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
-24902743,Descent2e,4,GAME_OVER,255,0,4,87,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-251801867,Descent2e,4,GAME_OVER,240,0,4,88,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
525998279,Descent2e,4,GAME_OVER,239,0,4,89,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-1011630636,Descent2e,4,GAME_OVER,233,0,4,90,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-355679580,Descent2e,4,GAME_OVER,259,0,4,91,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-924210011,Descent2e,4,GAME_OVER,247,0,4,92,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1129905595,Descent2e,4,GAME_OVER,208,0,4,93,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
1708968205,Descent2e,4,GAME_OVER,222,0,4,94,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
1782538645,Descent2e,4,GAME_OVER,218,0,4,95,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-1354647450,Descent2e,3,GAME_OVER,196,1,4,96,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA
33362573,Descent2e,4,GAME_OVER,225,0,4,97,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
254262560,Descent2e,5,GAME_OVER,290,0,4,98,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-515585900,Descent2e,4,GAME_OVER,224,0,4,99,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-1944787339,Descent2e,4,GAME_OVER,189,0,4,100,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
-1959657368,Descent2e,4,GAME_OVER,237,0,4,101,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1028564309,Descent2e,4,GAME_OVER,230,0,4,102,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-2065662957,Descent2e,4,GAME_OVER,221,0,4,103,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
195829685,Descent2e,4,GAME_OVER,210,2,4,104,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA
-1574897475,Descent2e,4,GAME_OVER,251,0,4,105,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-793287773,Descent2e,5,GAME_OVER,287,0,4,106,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-232930549,Descent2e,4,GAME_OVER,272,0,4,107,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
2017869266,Descent2e,4,GAME_OVER,238,0,4,108,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-537696098,Descent2e,3,GAME_OVER,189,0,4,109,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA
-1880652938,Descent2e,4,GAME_OVER,254,0,4,110,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
2053930103,Descent2e,4,GAME_OVER,209,0,4,111,OSLA,-13.333333333333334,13.333333333333334,-13.333333333333334,-13.333333333333334,OSLA,OSLA,OSLA
72689065,Descent2e,4,GAME_OVER,217,0,4,112,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1102908747,Descent2e,4,GAME_OVER,185,0,4,113,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA
857470131,Descent2e,5,GAME_OVER,293,0,4,114,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
1156667397,Descent2e,3,GAME_OVER,158,1,4,115,OSLA,17.857142857142858,-17.857142857142858,17.857142857142858,17.857142857142858,OSLA,OSLA,OSLA
1787274215,Descent2e,4,GAME_OVER,197,0,4,116,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
-937804275,Descent2e,4,GAME_OVER,245,0,4,117,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
2020799224,Descent2e,4,GAME_OVER,208,0,4,118,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-1261148661,Descent2e,5,GAME_OVER,282,0,4,119,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
1602351087,Descent2e,3,GAME_OVER,191,3,4,120,OSLA,15.714285714285715,-15.714285714285715,15.714285714285715,15.714285714285715,OSLA,OSLA,OSLA
176717634,Descent2e,4,GAME_OVER,229,0,4,121,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
1664523560,Descent2e,4,GAME_OVER,260,0,4,122,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-2049690953,Descent2e,4,GAME_OVER,231,0,4,123,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
316733697,Descent2e,4,GAME_OVER,302,4,4,124,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
1917629113,Descent2e,5,GAME_OVER,303,0,4,125,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-2068119258,Descent2e,4,GAME_OVER,272,0,4,126,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
571662474,Descent2e,5,GAME_OVER,252,0,4,127,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
-129834600,Descent2e,4,GAME_OVER,243,0,4,128,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
-367298241,Descent2e,4,GAME_OVER,200,1,4,129,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA
1529520095,Descent2e,4,GAME_OVER,252,0,4,130,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-378145273,Descent2e,4,GAME_OVER,238,0,4,131,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-137278190,Descent2e,4,GAME_OVER,248,0,4,132,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-1779590791,Descent2e,3,GAME_OVER,183,3,4,133,OSLA,17.142857142857142,-17.142857142857142,17.142857142857142,17.142857142857142,OSLA,OSLA,OSLA
248032654,Descent2e,3,GAME_OVER,225,2,4,134,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA
-2092379481,Descent2e,5,GAME_OVER,281,0,4,135,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA
-1905237098,Descent2e,4,GAME_OVER,235,0,4,136,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
313753588,Descent2e,4,GAME_OVER,264,0,4,137,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
1088459323,Descent2e,3,GAME_OVER,217,3,4,138,OSLA,17.142857142857142,-17.142857142857142,17.142857142857142,17.142857142857142,OSLA,OSLA,OSLA
425525007,Descent2e,5,GAME_OVER,282,0,4,139,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
176140337,Descent2e,4,GAME_OVER,224,0,4,140,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-1657262982,Descent2e,5,GAME_OVER,246,0,4,141,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
487485060,Descent2e,4,GAME_OVER,248,0,4,142,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
937610372,Descent2e,4,GAME_OVER,242,0,4,143,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
289946946,Descent2e,4,GAME_OVER,240,0,4,144,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-1279975257,Descent2e,5,GAME_OVER,265,0,4,145,OSLA,-10.0,10.0,-10.0,-10.0,OSLA,OSLA,OSLA
1443145887,Descent2e,4,GAME_OVER,228,0,4,146,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA
1642592158,Descent2e,4,GAME_OVER,222,0,4,147,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
-1257925864,Descent2e,4,GAME_OVER,281,0,4,148,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA
