GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
-287790814,SushiGo,3,GAME_OVER,85,0,3,12,2,Basic MCTS,2,1,1,3,RMHC,3,RandomPlayer,Basic MCTS,37.0,60.0,32.0,RMHC,RandomPlayer,RMHC,Basic MCTS,RandomPlayer,0
-355989640,SushiGo,3,GAME_OVER,83,0,3,13,2,Basic MCTS,2,1,1,3,RMHC,3,RandomPlayer,Basic MCTS,37.0,55.0,33.0,RMHC,RandomPlayer,RMHC,Basic MCTS,RandomPlayer,0
1553932502,SushiGo,3,GAME_OVER,86,0,3,14,3,Basic MCTS,3,1,1,2,RMHC,2,OSLA,Basic MCTS,35.0,60.0,41.0,RMHC,OSLA,RMHC,Basic MCTS,OSLA,0
-2090749135,SushiGo,3,GAME_OVER,84,0,3,15,2,Basic MCTS,2,1,1,3,RMHC,3,OSLA,Basic MCTS,38.0,73.0,24.0,RMHC,OSLA,RMHC,Basic MCTS,OSLA,0
-287790814,SushiGo,3,GAME_OVER,84,0,3,16,2,Basic MCTS,2,1,1,3,RMHC,3,OSLA,Basic MCTS,40.0,53.0,31.0,RMHC,OSLA,RMHC,Basic MCTS,OSLA,0
-355989640,SushiGo,3,GAME_OVER,81,0,3,17,2,Basic MCTS,2,1,1,3,RMHC,3,OSLA,Basic MCTS,35.0,48.0,15.0,RMHC,OSLA,RMHC,Basic MCTS,OSLA,0
1553932502,SushiGo,3,GAME_OVER,83,0,3,18,2,Basic MCTS,2,1,1,3,OSLA,3,RandomPlayer,Basic MCTS,40.0,49.0,30.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
-2090749135,SushiGo,3,GAME_OVER,84,0,3,19,3,Basic MCTS,3,1,1,2,OSLA,2,RandomPlayer,Basic MCTS,29.0,43.0,39.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
-287790814,SushiGo,3,GAME_OVER,82,0,3,20,2,Basic MCTS,2,1,1,3,OSLA,3,RandomPlayer,Basic MCTS,42.0,51.0,38.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
-355989640,SushiGo,3,GAME_OVER,83,0,3,21,3,Basic MCTS,3,1,1,2,OSLA,2,RandomPlayer,Basic MCTS,25.0,61.0,30.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
1553932502,SushiGo,3,GAME_OVER,86,0,3,22,2,Basic MCTS,2,1,1,3,OSLA,3,RMHC,Basic MCTS,45.0,52.0,40.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
-2090749135,SushiGo,3,GAME_OVER,84,0,3,23,2,Basic MCTS,2,1,1,3,OSLA,3,RMHC,Basic MCTS,34.0,65.0,17.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
-287790814,SushiGo,3,GAME_OVER,86,0,3,24,3,Basic MCTS,3,1,1,2,OSLA,2,RMHC,Basic MCTS,31.0,51.0,31.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
-355989640,SushiGo,3,GAME_OVER,81,0,3,25,3,Basic MCTS,3,1,1,2,OSLA,2,RMHC,Basic MCTS,20.0,59.0,36.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
1553932502,SushiGo,3,GAME_OVER,83,0,3,26,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RMHC,RandomPlayer,44.0,30.0,40.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
-2090749135,SushiGo,3,GAME_OVER,82,0,3,27,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RMHC,RandomPlayer,55.0,30.0,37.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
-287790814,SushiGo,3,GAME_OVER,83,0,3,28,1,RandomPlayer,1,2,2,3,Basic MCTS,3,RMHC,RandomPlayer,59.0,40.0,33.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,29,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RMHC,RandomPlayer,53.0,28.0,29.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
1553932502,SushiGo,3,GAME_OVER,84,0,3,30,1,RandomPlayer,1,2,2,3,Basic MCTS,3,OSLA,RandomPlayer,48.0,33.0,25.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
-2090749135,SushiGo,3,GAME_OVER,86,0,3,31,1,RandomPlayer,1,3,3,2,Basic MCTS,2,OSLA,RandomPlayer,66.0,20.0,31.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
-287790814,SushiGo,3,GAME_OVER,83,0,3,32,1,RandomPlayer,1,2,2,3,Basic MCTS,3,OSLA,RandomPlayer,67.0,35.0,30.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
-355989640,SushiGo,3,GAME_OVER,84,0,3,33,1,RandomPlayer,1,3,3,2,Basic MCTS,2,OSLA,RandomPlayer,52.0,32.0,33.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
1553932502,SushiGo,3,GAME_OVER,83,0,3,34,2,RandomPlayer,2,3,3,1,RMHC,1,Basic MCTS,RandomPlayer,33.0,29.0,48.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,85,0,3,35,3,RandomPlayer,3,2,2,1,RMHC,1,Basic MCTS,RandomPlayer,26.0,37.0,48.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,83,0,3,36,3,RandomPlayer,3,2,2,1,RMHC,1,Basic MCTS,RandomPlayer,28.0,37.0,63.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,84,0,3,37,2,RandomPlayer,2,3,3,1,RMHC,1,Basic MCTS,RandomPlayer,38.0,36.0,73.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,87,0,3,38,2,RandomPlayer,2,3,3,1,RMHC,1,OSLA,RandomPlayer,43.0,32.0,44.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,2
-2090749135,SushiGo,3,GAME_OVER,86,0,3,39,3,RandomPlayer,3,1,1,2,RMHC,2,OSLA,RandomPlayer,20.0,61.0,24.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,0
-287790814,SushiGo,3,GAME_OVER,86,0,3,40,1,RandomPlayer,1,2,2,3,RMHC,3,OSLA,RandomPlayer,42.0,39.0,24.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,41,1,RandomPlayer,1,3,3,2,RMHC,2,OSLA,RandomPlayer,46.0,36.0,38.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,1
1553932502,SushiGo,3,GAME_OVER,85,0,3,42,3,RandomPlayer,3,2,2,1,OSLA,1,Basic MCTS,RandomPlayer,25.0,44.0,49.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,85,0,3,43,2,RandomPlayer,2,3,3,1,OSLA,1,Basic MCTS,RandomPlayer,35.0,29.0,55.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,83,0,3,44,2,RandomPlayer,2,3,3,1,OSLA,1,Basic MCTS,RandomPlayer,40.0,32.0,62.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,82,0,3,45,2,RandomPlayer,2,3,3,1,OSLA,1,Basic MCTS,RandomPlayer,37.0,36.0,48.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,87,0,3,46,3,RandomPlayer,3,1,1,2,OSLA,2,RMHC,RandomPlayer,22.0,40.0,37.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,0
-2090749135,SushiGo,3,GAME_OVER,86,0,3,47,1,RandomPlayer,1,3,3,2,OSLA,2,RMHC,RandomPlayer,49.0,28.0,32.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,1
-287790814,SushiGo,3,GAME_OVER,84,0,3,48,2,RandomPlayer,2,1,1,3,OSLA,3,RMHC,RandomPlayer,38.0,41.0,34.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,0
-355989640,SushiGo,3,GAME_OVER,84,0,3,49,1,RandomPlayer,1,2,2,3,OSLA,3,RMHC,RandomPlayer,44.0,44.0,38.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,1
1553932502,SushiGo,3,GAME_OVER,85,0,3,50,1,RMHC,1,2,2,3,Basic MCTS,3,RandomPlayer,RMHC,42.0,33.0,27.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,51,1,RMHC,1,3,3,2,Basic MCTS,2,RandomPlayer,RMHC,66.0,28.0,35.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
-287790814,SushiGo,3,GAME_OVER,83,0,3,52,1,RMHC,1,2,2,3,Basic MCTS,3,RandomPlayer,RMHC,55.0,43.0,32.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,53,1,RMHC,1,3,3,2,Basic MCTS,2,RandomPlayer,RMHC,73.0,26.0,45.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
1553932502,SushiGo,3,GAME_OVER,82,0,3,54,1,RMHC,1,3,3,2,Basic MCTS,2,OSLA,RMHC,54.0,30.0,38.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,55,1,RMHC,1,3,3,2,Basic MCTS,2,OSLA,RMHC,69.0,31.0,34.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
-287790814,SushiGo,3,GAME_OVER,83,0,3,56,1,RMHC,1,2,2,3,Basic MCTS,3,OSLA,RMHC,52.0,41.0,35.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,57,1,RMHC,1,2,2,3,Basic MCTS,3,OSLA,RMHC,48.0,35.0,35.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
1553932502,SushiGo,3,GAME_OVER,84,0,3,58,2,RMHC,2,3,3,1,RandomPlayer,1,Basic MCTS,RMHC,33.0,27.0,47.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,82,0,3,59,2,RMHC,2,3,3,1,RandomPlayer,1,Basic MCTS,RMHC,30.0,29.0,45.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,84,0,3,60,3,RMHC,3,2,2,1,RandomPlayer,1,Basic MCTS,RMHC,34.0,45.0,72.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,84,0,3,61,2,RMHC,2,3,3,1,RandomPlayer,1,Basic MCTS,RMHC,35.0,28.0,56.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,87,0,3,62,3,RMHC,3,1,1,2,RandomPlayer,2,OSLA,RMHC,21.0,44.0,34.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,0
-2090749135,SushiGo,3,GAME_OVER,86,0,3,63,1,RMHC,1,3,3,2,RandomPlayer,2,OSLA,RMHC,50.0,26.0,46.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,1
-287790814,SushiGo,3,GAME_OVER,85,0,3,64,2,RMHC,2,3,3,1,RandomPlayer,1,OSLA,RMHC,35.0,35.0,43.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,2
-355989640,SushiGo,3,GAME_OVER,83,0,3,65,1,RMHC,1,2,2,3,RandomPlayer,3,OSLA,RMHC,39.0,37.0,35.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,1
1553932502,SushiGo,3,GAME_OVER,84,0,3,66,2,RMHC,2,3,3,1,OSLA,1,Basic MCTS,RMHC,40.0,31.0,59.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,83,0,3,67,3,RMHC,3,2,2,1,OSLA,1,Basic MCTS,RMHC,22.0,28.0,48.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,85,0,3,68,3,RMHC,3,2,2,1,OSLA,1,Basic MCTS,RMHC,33.0,45.0,63.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,84,0,3,69,3,RMHC,3,2,2,1,OSLA,1,Basic MCTS,RMHC,22.0,33.0,60.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,86,0,3,70,1,RMHC,1,3,3,2,OSLA,2,RandomPlayer,RMHC,44.0,14.0,30.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,71,1,RMHC,1,2,2,3,OSLA,3,RandomPlayer,RMHC,44.0,42.0,29.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,1
-287790814,SushiGo,3,GAME_OVER,83,0,3,72,2,RMHC,2,1,1,3,OSLA,3,RandomPlayer,RMHC,38.0,48.0,28.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,0
-355989640,SushiGo,3,GAME_OVER,84,0,3,73,2,RMHC,2,1,1,3,OSLA,3,RandomPlayer,RMHC,41.0,42.0,39.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,0
1553932502,SushiGo,3,GAME_OVER,87,0,3,74,1,OSLA,1,3,3,2,Basic MCTS,2,RandomPlayer,OSLA,63.0,35.0,43.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
-2090749135,SushiGo,3,GAME_OVER,85,0,3,75,1,OSLA,1,3,3,2,Basic MCTS,2,RandomPlayer,OSLA,62.0,26.0,38.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
-287790814,SushiGo,3,GAME_OVER,82,0,3,76,1,OSLA,1,3,3,2,Basic MCTS,2,RandomPlayer,OSLA,50.0,35.0,37.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
-355989640,SushiGo,3,GAME_OVER,81,0,3,77,1,OSLA,1,2,2,3,Basic MCTS,3,RandomPlayer,OSLA,49.0,38.0,27.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
1553932502,SushiGo,3,GAME_OVER,84,0,3,78,1,OSLA,1,2,2,3,Basic MCTS,3,RMHC,OSLA,54.0,28.0,22.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
-2090749135,SushiGo,3,GAME_OVER,81,0,3,79,1,OSLA,1,2,2,3,Basic MCTS,3,RMHC,OSLA,78.0,34.0,27.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
-287790814,SushiGo,3,GAME_OVER,84,0,3,80,1,OSLA,1,3,3,2,Basic MCTS,2,RMHC,OSLA,58.0,27.0,34.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,81,1,OSLA,1,2,2,3,Basic MCTS,3,RMHC,OSLA,43.0,37.0,37.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
1553932502,SushiGo,3,GAME_OVER,83,0,3,82,2,OSLA,2,3,3,1,RandomPlayer,1,Basic MCTS,OSLA,36.0,35.0,42.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,84,0,3,83,3,OSLA,3,2,2,1,RandomPlayer,1,Basic MCTS,OSLA,20.0,33.0,70.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,83,0,3,84,2,OSLA,2,3,3,1,RandomPlayer,1,Basic MCTS,OSLA,33.0,28.0,49.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,82,0,3,85,3,OSLA,3,2,2,1,RandomPlayer,1,Basic MCTS,OSLA,33.0,40.0,67.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,86,0,3,86,1,OSLA,1,3,3,2,RandomPlayer,2,RMHC,OSLA,36.0,26.0,33.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,1
-2090749135,SushiGo,3,GAME_OVER,83,0,3,87,1,OSLA,1,2,2,3,RandomPlayer,3,RMHC,OSLA,46.0,39.0,32.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,1
-287790814,SushiGo,3,GAME_OVER,86,0,3,88,3,OSLA,3,2,2,1,RandomPlayer,1,RMHC,OSLA,33.0,34.0,37.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,2
-355989640,SushiGo,3,GAME_OVER,83,0,3,89,3,OSLA,3,1,1,2,RandomPlayer,2,RMHC,OSLA,31.0,46.0,44.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,0
1553932502,SushiGo,3,GAME_OVER,84,0,3,90,2,OSLA,2,3,3,1,RMHC,1,Basic MCTS,OSLA,43.0,33.0,58.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,83,0,3,91,2,OSLA,2,3,3,1,RMHC,1,Basic MCTS,OSLA,37.0,24.0,55.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,83,0,3,92,3,OSLA,3,2,2,1,RMHC,1,Basic MCTS,OSLA,35.0,41.0,50.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,82,0,3,93,3,OSLA,3,2,2,1,RMHC,1,Basic MCTS,OSLA,36.0,45.0,61.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,86,0,3,94,1,OSLA,1,2,2,3,RMHC,3,RandomPlayer,OSLA,37.0,34.0,30.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,95,3,OSLA,3,1,1,2,RMHC,2,RandomPlayer,OSLA,33.0,40.0,37.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,0
-287790814,SushiGo,3,GAME_OVER,86,0,3,96,1,OSLA,1,3,3,2,RMHC,2,RandomPlayer,OSLA,54.0,30.0,37.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,97,3,OSLA,3,2,2,1,RMHC,1,RandomPlayer,OSLA,26.0,34.0,50.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,2
