GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
1553932502,SushiGo,3,GAME_OVER,84,0,3,18,3,Basic MCTS,3,1,1,2,OSLA,2,RandomPlayer,Basic MCTS,28.0,49.0,48.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
-2090749135,SushiGo,3,GAME_OVER,83,0,3,19,3,Basic MCTS,3,1,1,2,OSLA,2,RandomPlayer,Basic MCTS,18.0,50.0,42.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
-287790814,SushiGo,3,GAME_OVER,83,0,3,20,2,Basic MCTS,2,1,1,3,OSLA,3,RandomPlayer,Basic MCTS,40.0,57.0,27.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
-355989640,SushiGo,3,GAME_OVER,82,0,3,21,2,Basic MCTS,2,1,1,3,OSLA,3,RandomPlayer,Basic MCTS,40.0,50.0,29.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
1553932502,SushiGo,3,GAME_OVER,86,0,3,22,3,Basic MCTS,3,1,1,2,OSLA,2,RMHC,Basic MCTS,33.0,50.0,34.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
-2090749135,SushiGo,3,GAME_OVER,86,0,3,23,3,Basic MCTS,3,1,1,2,OSLA,2,RMHC,Basic MCTS,23.0,53.0,43.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
-287790814,SushiGo,3,GAME_OVER,81,0,3,24,2,Basic MCTS,2,1,1,3,OSLA,3,RMHC,Basic MCTS,35.0,61.0,30.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
-355989640,SushiGo,3,GAME_OVER,83,0,3,25,2,Basic MCTS,2,1,1,3,OSLA,3,RMHC,Basic MCTS,50.0,51.0,34.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
1553932502,SushiGo,3,GAME_OVER,84,0,3,26,1,RandomPlayer,1,2,2,3,Basic MCTS,3,RMHC,RandomPlayer,60.0,44.0,33.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
-2090749135,SushiGo,3,GAME_OVER,83,0,3,27,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RMHC,RandomPlayer,64.0,21.0,28.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
-287790814,SushiGo,3,GAME_OVER,83,0,3,28,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RMHC,RandomPlayer,62.0,29.0,45.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,29,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RMHC,RandomPlayer,53.0,33.0,48.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
1553932502,SushiGo,3,GAME_OVER,86,0,3,30,1,RandomPlayer,1,3,3,2,Basic MCTS,2,OSLA,RandomPlayer,40.0,28.0,29.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,31,1,RandomPlayer,1,3,3,2,Basic MCTS,2,OSLA,RandomPlayer,77.0,31.0,39.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
-287790814,SushiGo,3,GAME_OVER,83,0,3,32,1,RandomPlayer,1,3,3,2,Basic MCTS,2,OSLA,RandomPlayer,59.0,28.0,40.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
-355989640,SushiGo,3,GAME_OVER,81,0,3,33,1,RandomPlayer,1,3,3,2,Basic MCTS,2,OSLA,RandomPlayer,64.0,31.0,37.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
1553932502,SushiGo,3,GAME_OVER,88,0,3,34,2,RandomPlayer,2,3,3,1,RMHC,1,Basic MCTS,RandomPlayer,37.0,31.0,46.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,85,0,3,35,3,RandomPlayer,3,2,2,1,RMHC,1,Basic MCTS,RandomPlayer,30.0,34.0,62.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,83,0,3,36,2,RandomPlayer,2,3,3,1,RMHC,1,Basic MCTS,RandomPlayer,40.0,34.0,59.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,81,0,3,37,3,RandomPlayer,3,2,2,1,RMHC,1,Basic MCTS,RandomPlayer,23.0,35.0,71.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,84,0,3,38,3,RandomPlayer,3,1,1,2,RMHC,2,OSLA,RandomPlayer,27.0,37.0,32.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,0
-2090749135,SushiGo,3,GAME_OVER,87,0,3,39,2,RandomPlayer,2,3,3,1,RMHC,1,OSLA,RandomPlayer,34.0,33.0,38.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,2
-287790814,SushiGo,3,GAME_OVER,83,0,3,40,3,RandomPlayer,3,2,2,1,RMHC,1,OSLA,RandomPlayer,39.0,48.0,55.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,2
-355989640,SushiGo,3,GAME_OVER,82,0,3,41,1,RandomPlayer,1,3,3,2,RMHC,2,OSLA,RandomPlayer,42.0,36.0,38.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,1
1553932502,SushiGo,3,GAME_OVER,84,0,3,42,3,RandomPlayer,3,2,2,1,OSLA,1,Basic MCTS,RandomPlayer,32.0,32.0,49.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,83,0,3,43,2,RandomPlayer,2,2,2,1,OSLA,1,Basic MCTS,RandomPlayer,31.0,31.0,56.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,83,0,3,44,2,RandomPlayer,2,3,3,1,OSLA,1,Basic MCTS,RandomPlayer,45.0,28.0,64.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,84,0,3,45,3,RandomPlayer,3,2,2,1,OSLA,1,Basic MCTS,RandomPlayer,36.0,41.0,61.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,85,0,3,46,2,RandomPlayer,2,1,1,3,OSLA,3,RMHC,RandomPlayer,32.0,33.0,27.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,0
-2090749135,SushiGo,3,GAME_OVER,85,0,3,47,2,RandomPlayer,2,3,3,1,OSLA,1,RMHC,RandomPlayer,40.0,27.0,45.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,2
-287790814,SushiGo,3,GAME_OVER,84,0,3,48,3,RandomPlayer,3,1,1,2,OSLA,2,RMHC,RandomPlayer,36.0,53.0,38.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,0
-355989640,SushiGo,3,GAME_OVER,81,0,3,49,2,RandomPlayer,2,1,1,3,OSLA,3,RMHC,RandomPlayer,41.0,46.0,30.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,0
1553932502,SushiGo,3,GAME_OVER,84,0,3,50,1,RMHC,1,2,2,3,Basic MCTS,3,RandomPlayer,RMHC,44.0,42.0,28.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,51,1,RMHC,1,3,3,2,Basic MCTS,2,RandomPlayer,RMHC,56.0,22.0,35.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
-287790814,SushiGo,3,GAME_OVER,88,0,3,52,1,RMHC,1,2,2,3,Basic MCTS,3,RandomPlayer,RMHC,67.0,38.0,33.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,53,1,RMHC,1,3,3,2,Basic MCTS,2,RandomPlayer,RMHC,52.0,36.0,42.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
1553932502,SushiGo,3,GAME_OVER,83,0,3,54,1,RMHC,1,3,3,2,Basic MCTS,2,OSLA,RMHC,55.0,20.0,28.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,55,1,RMHC,1,3,3,2,Basic MCTS,2,OSLA,RMHC,56.0,26.0,32.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
-287790814,SushiGo,3,GAME_OVER,85,0,3,56,1,RMHC,1,2,2,3,Basic MCTS,3,OSLA,RMHC,48.0,43.0,29.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,57,1,RMHC,1,2,2,3,Basic MCTS,3,OSLA,RMHC,53.0,28.0,18.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
1553932502,SushiGo,3,GAME_OVER,83,0,3,58,3,RMHC,3,2,2,1,RandomPlayer,1,Basic MCTS,RMHC,25.0,33.0,42.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,84,0,3,59,3,RMHC,3,2,2,1,RandomPlayer,1,Basic MCTS,RMHC,21.0,25.0,65.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,84,0,3,60,3,RMHC,3,2,2,1,RandomPlayer,1,Basic MCTS,RMHC,33.0,46.0,57.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,82,0,3,61,3,RMHC,3,2,2,1,RandomPlayer,1,Basic MCTS,RMHC,28.0,40.0,68.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,84,0,3,62,1,RMHC,1,3,3,1,RandomPlayer,1,OSLA,RMHC,38.0,27.0,38.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,-1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,63,3,RMHC,3,1,1,2,RandomPlayer,2,OSLA,RMHC,30.0,40.0,33.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,0
-287790814,SushiGo,3,GAME_OVER,83,0,3,64,1,RMHC,1,2,2,3,RandomPlayer,3,OSLA,RMHC,44.0,36.0,35.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,1
-355989640,SushiGo,3,GAME_OVER,82,0,3,65,2,RMHC,2,3,3,1,RandomPlayer,1,OSLA,RMHC,34.0,31.0,45.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,2
1553932502,SushiGo,3,GAME_OVER,82,0,3,66,3,RMHC,3,2,2,1,OSLA,1,Basic MCTS,RMHC,25.0,35.0,52.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,82,0,3,67,2,RMHC,2,3,3,1,OSLA,1,Basic MCTS,RMHC,38.0,32.0,44.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,85,0,3,68,3,RMHC,3,2,2,1,OSLA,1,Basic MCTS,RMHC,30.0,34.0,52.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,83,0,3,69,2,RMHC,2,3,3,1,OSLA,1,Basic MCTS,RMHC,39.0,36.0,54.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,86,0,3,70,3,RMHC,3,1,1,2,OSLA,2,RandomPlayer,RMHC,17.0,45.0,29.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,0
-2090749135,SushiGo,3,GAME_OVER,85,0,3,71,2,RMHC,2,3,3,1,OSLA,1,RandomPlayer,RMHC,27.0,24.0,48.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,2
-287790814,SushiGo,3,GAME_OVER,84,0,3,72,3,RMHC,3,1,1,2,OSLA,2,RandomPlayer,RMHC,31.0,35.0,35.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,0
-355989640,SushiGo,3,GAME_OVER,84,0,3,73,2,RMHC,2,1,1,3,OSLA,3,RandomPlayer,RMHC,39.0,42.0,33.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,0
1553932502,SushiGo,3,GAME_OVER,81,0,3,74,1,OSLA,1,2,2,3,Basic MCTS,3,RandomPlayer,OSLA,45.0,38.0,33.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,75,1,OSLA,1,3,3,2,Basic MCTS,2,RandomPlayer,OSLA,86.0,27.0,32.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
-287790814,SushiGo,3,GAME_OVER,84,0,3,76,1,OSLA,1,2,2,3,Basic MCTS,3,RandomPlayer,OSLA,57.0,35.0,22.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
-355989640,SushiGo,3,GAME_OVER,84,0,3,77,1,OSLA,1,3,3,2,Basic MCTS,2,RandomPlayer,OSLA,40.0,32.0,33.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
1553932502,SushiGo,3,GAME_OVER,84,0,3,78,1,OSLA,1,3,3,2,Basic MCTS,2,RMHC,OSLA,58.0,29.0,37.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
-2090749135,SushiGo,3,GAME_OVER,84,0,3,79,1,OSLA,1,2,2,3,Basic MCTS,3,RMHC,OSLA,69.0,35.0,30.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
-287790814,SushiGo,3,GAME_OVER,85,0,3,80,1,OSLA,1,3,3,2,Basic MCTS,2,RMHC,OSLA,76.0,21.0,50.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
-355989640,SushiGo,3,GAME_OVER,83,0,3,81,1,OSLA,1,3,3,2,Basic MCTS,2,RMHC,OSLA,51.0,26.0,48.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
1553932502,SushiGo,3,GAME_OVER,83,0,3,82,2,OSLA,2,3,3,1,RandomPlayer,1,Basic MCTS,OSLA,34.0,33.0,45.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,83,0,3,83,2,OSLA,2,3,3,1,RandomPlayer,1,Basic MCTS,OSLA,36.0,30.0,57.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,82,0,3,84,3,OSLA,3,2,2,1,RandomPlayer,1,Basic MCTS,OSLA,34.0,38.0,55.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,82,0,3,85,3,OSLA,3,2,2,1,RandomPlayer,1,Basic MCTS,OSLA,31.0,34.0,47.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,86,0,3,86,2,OSLA,2,1,1,3,RandomPlayer,3,RMHC,OSLA,36.0,43.0,35.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,0
-2090749135,SushiGo,3,GAME_OVER,84,0,3,87,3,OSLA,3,1,1,2,RandomPlayer,2,RMHC,OSLA,30.0,39.0,37.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,0
-287790814,SushiGo,3,GAME_OVER,85,0,3,88,2,OSLA,2,1,1,3,RandomPlayer,3,RMHC,OSLA,48.0,51.0,37.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,0
-355989640,SushiGo,3,GAME_OVER,83,0,3,89,3,OSLA,3,2,2,1,RandomPlayer,1,RMHC,OSLA,30.0,30.0,39.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,2
1553932502,SushiGo,3,GAME_OVER,82,0,3,90,3,OSLA,3,2,2,1,RMHC,1,Basic MCTS,OSLA,17.0,34.0,42.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
-2090749135,SushiGo,3,GAME_OVER,83,0,3,91,2,OSLA,2,3,3,1,RMHC,1,Basic MCTS,OSLA,34.0,27.0,67.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
-287790814,SushiGo,3,GAME_OVER,83,0,3,92,2,OSLA,2,3,3,1,RMHC,1,Basic MCTS,OSLA,50.0,30.0,58.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
-355989640,SushiGo,3,GAME_OVER,82,0,3,93,3,OSLA,3,2,2,1,RMHC,1,Basic MCTS,OSLA,29.0,36.0,60.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
1553932502,SushiGo,3,GAME_OVER,84,0,3,94,3,OSLA,3,1,1,2,RMHC,2,RandomPlayer,OSLA,29.0,41.0,36.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,0
-2090749135,SushiGo,3,GAME_OVER,84,0,3,95,3,OSLA,3,2,2,1,RMHC,1,RandomPlayer,OSLA,31.0,38.0,42.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,2
-287790814,SushiGo,3,GAME_OVER,84,0,3,96,2,OSLA,2,3,3,1,RMHC,1,RandomPlayer,OSLA,33.0,30.0,38.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,2
-355989640,SushiGo,3,GAME_OVER,81,0,3,97,2,OSLA,2,1,1,3,RMHC,3,RandomPlayer,OSLA,36.0,43.0,27.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,0
