GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
-1170105035,SushiGo,3,GAME_OVER,85,0,3,18,2,Basic MCTS,2,1,1,3,OSLA,3,RandomPlayer,Basic MCTS,42.0,45.0,26.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
234785527,SushiGo,3,GAME_OVER,82,0,3,19,3,Basic MCTS,3,1,1,2,OSLA,2,RandomPlayer,Basic MCTS,39.0,90.0,43.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
-1360544799,SushiGo,3,GAME_OVER,84,0,3,20,3,Basic MCTS,3,1,1,2,OSLA,2,RandomPlayer,Basic MCTS,28.0,54.0,29.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,0
205897768,SushiGo,3,GAME_OVER,85,0,3,21,1,Basic MCTS,1,2,2,3,OSLA,3,RandomPlayer,Basic MCTS,51.0,45.0,23.0,OSLA,RandomPlayer,OSLA,Basic MCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,22,2,Basic MCTS,2,1,1,3,OSLA,3,RMHC,Basic MCTS,30.0,51.0,29.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
234785527,SushiGo,3,GAME_OVER,81,0,3,23,3,Basic MCTS,3,1,1,2,OSLA,2,RMHC,Basic MCTS,34.0,58.0,51.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
-1360544799,SushiGo,3,GAME_OVER,81,0,3,24,2,Basic MCTS,2,1,1,3,OSLA,3,RMHC,Basic MCTS,39.0,43.0,22.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
205897768,SushiGo,3,GAME_OVER,82,0,3,25,3,Basic MCTS,3,1,1,2,OSLA,2,RMHC,Basic MCTS,32.0,53.0,41.0,OSLA,RMHC,OSLA,Basic MCTS,RMHC,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,26,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RMHC,RandomPlayer,43.0,27.0,36.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
234785527,SushiGo,3,GAME_OVER,83,0,3,27,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RMHC,RandomPlayer,58.0,36.0,37.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
-1360544799,SushiGo,3,GAME_OVER,84,0,3,28,1,RandomPlayer,1,2,2,3,Basic MCTS,3,RMHC,RandomPlayer,44.0,40.0,34.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
205897768,SushiGo,3,GAME_OVER,86,0,3,29,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RMHC,RandomPlayer,72.0,18.0,49.0,Basic MCTS,RMHC,Basic MCTS,RandomPlayer,RMHC,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,30,1,RandomPlayer,1,3,3,2,Basic MCTS,2,OSLA,RandomPlayer,49.0,30.0,33.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
234785527,SushiGo,3,GAME_OVER,84,0,3,31,1,RandomPlayer,1,2,2,3,Basic MCTS,3,OSLA,RandomPlayer,62.0,38.0,29.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
-1360544799,SushiGo,3,GAME_OVER,84,0,3,32,1,RandomPlayer,1,2,2,3,Basic MCTS,3,OSLA,RandomPlayer,47.0,38.0,30.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
205897768,SushiGo,3,GAME_OVER,85,0,3,33,1,RandomPlayer,1,2,2,3,Basic MCTS,3,OSLA,RandomPlayer,56.0,30.0,28.0,Basic MCTS,OSLA,Basic MCTS,RandomPlayer,OSLA,1
-1170105035,SushiGo,3,GAME_OVER,82,0,3,34,2,RandomPlayer,2,3,3,1,RMHC,1,Basic MCTS,RandomPlayer,34.0,34.0,48.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
234785527,SushiGo,3,GAME_OVER,84,0,3,35,3,RandomPlayer,3,2,2,1,RMHC,1,Basic MCTS,RandomPlayer,22.0,51.0,60.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
-1360544799,SushiGo,3,GAME_OVER,85,0,3,36,3,RandomPlayer,3,2,2,1,RMHC,1,Basic MCTS,RandomPlayer,31.0,36.0,54.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
205897768,SushiGo,3,GAME_OVER,84,0,3,37,3,RandomPlayer,3,2,2,1,RMHC,1,Basic MCTS,RandomPlayer,33.0,36.0,76.0,RMHC,Basic MCTS,RMHC,RandomPlayer,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,83,0,3,38,1,RandomPlayer,1,2,2,3,RMHC,3,OSLA,RandomPlayer,44.0,42.0,32.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,1
234785527,SushiGo,3,GAME_OVER,84,0,3,39,2,RandomPlayer,2,1,1,3,RMHC,3,OSLA,RandomPlayer,33.0,45.0,25.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,0
-1360544799,SushiGo,3,GAME_OVER,83,0,3,40,3,RandomPlayer,3,2,2,1,RMHC,1,OSLA,RandomPlayer,26.0,33.0,45.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,2
205897768,SushiGo,3,GAME_OVER,82,0,3,41,3,RandomPlayer,3,1,1,2,RMHC,2,OSLA,RandomPlayer,31.0,47.0,40.0,RMHC,OSLA,RMHC,RandomPlayer,OSLA,0
-1170105035,SushiGo,3,GAME_OVER,84,0,3,42,3,RandomPlayer,3,2,2,1,OSLA,1,Basic MCTS,RandomPlayer,25.0,27.0,51.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
234785527,SushiGo,3,GAME_OVER,84,0,3,43,2,RandomPlayer,2,3,3,1,OSLA,1,Basic MCTS,RandomPlayer,42.0,33.0,49.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
-1360544799,SushiGo,3,GAME_OVER,82,0,3,44,2,RandomPlayer,2,3,3,1,OSLA,1,Basic MCTS,RandomPlayer,32.0,29.0,62.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
205897768,SushiGo,3,GAME_OVER,82,0,3,45,3,RandomPlayer,3,2,2,1,OSLA,1,Basic MCTS,RandomPlayer,38.0,38.0,49.0,OSLA,Basic MCTS,OSLA,RandomPlayer,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,86,0,3,46,2,RandomPlayer,2,1,1,3,OSLA,3,RMHC,RandomPlayer,37.0,46.0,31.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,0
234785527,SushiGo,3,GAME_OVER,88,0,3,47,1,RandomPlayer,1,3,3,2,OSLA,2,RMHC,RandomPlayer,55.0,30.0,38.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,1
-1360544799,SushiGo,3,GAME_OVER,83,0,3,48,1,RandomPlayer,1,2,2,3,OSLA,3,RMHC,RandomPlayer,39.0,34.0,24.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,1
205897768,SushiGo,3,GAME_OVER,81,0,3,49,3,RandomPlayer,3,1,1,2,OSLA,2,RMHC,RandomPlayer,35.0,46.0,38.0,OSLA,RMHC,OSLA,RandomPlayer,RMHC,0
-1170105035,SushiGo,3,GAME_OVER,82,0,3,50,1,RMHC,1,2,2,3,Basic MCTS,3,RandomPlayer,RMHC,48.0,32.0,28.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
234785527,SushiGo,3,GAME_OVER,84,0,3,51,1,RMHC,1,3,3,2,Basic MCTS,2,RandomPlayer,RMHC,66.0,35.0,43.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
-1360544799,SushiGo,3,GAME_OVER,84,0,3,52,1,RMHC,1,2,2,3,Basic MCTS,3,RandomPlayer,RMHC,53.0,39.0,24.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
205897768,SushiGo,3,GAME_OVER,83,0,3,53,1,RMHC,1,2,2,3,Basic MCTS,3,RandomPlayer,RMHC,81.0,37.0,28.0,Basic MCTS,RandomPlayer,Basic MCTS,RMHC,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,54,1,RMHC,1,2,2,3,Basic MCTS,3,OSLA,RMHC,53.0,32.0,26.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
234785527,SushiGo,3,GAME_OVER,82,0,3,55,1,RMHC,1,3,3,2,Basic MCTS,2,OSLA,RMHC,60.0,33.0,42.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
-1360544799,SushiGo,3,GAME_OVER,85,0,3,56,1,RMHC,1,2,2,3,Basic MCTS,3,OSLA,RMHC,44.0,35.0,29.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
205897768,SushiGo,3,GAME_OVER,85,0,3,57,1,RMHC,1,2,2,3,Basic MCTS,3,OSLA,RMHC,71.0,36.0,33.0,Basic MCTS,OSLA,Basic MCTS,RMHC,OSLA,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,58,2,RMHC,2,3,3,1,RandomPlayer,1,Basic MCTS,RMHC,45.0,29.0,53.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
234785527,SushiGo,3,GAME_OVER,83,0,3,59,3,RMHC,3,2,2,1,RandomPlayer,1,Basic MCTS,RMHC,25.0,28.0,67.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
-1360544799,SushiGo,3,GAME_OVER,86,0,3,60,3,RMHC,3,2,2,1,RandomPlayer,1,Basic MCTS,RMHC,33.0,46.0,59.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
205897768,SushiGo,3,GAME_OVER,82,0,3,61,2,RMHC,2,3,3,1,RandomPlayer,1,Basic MCTS,RMHC,42.0,24.0,62.0,RandomPlayer,Basic MCTS,RandomPlayer,RMHC,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,83,0,3,62,1,RMHC,1,3,3,2,RandomPlayer,2,OSLA,RMHC,35.0,33.0,33.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,1
234785527,SushiGo,3,GAME_OVER,82,0,3,63,1,RMHC,1,3,3,2,RandomPlayer,2,OSLA,RMHC,46.0,34.0,44.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,1
-1360544799,SushiGo,3,GAME_OVER,84,0,3,64,3,RMHC,3,1,1,2,RandomPlayer,2,OSLA,RMHC,32.0,39.0,37.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,0
205897768,SushiGo,3,GAME_OVER,83,0,3,65,2,RMHC,2,1,1,3,RandomPlayer,3,OSLA,RMHC,38.0,40.0,31.0,RandomPlayer,OSLA,RandomPlayer,RMHC,OSLA,0
-1170105035,SushiGo,3,GAME_OVER,87,0,3,66,3,RMHC,3,2,2,1,OSLA,1,Basic MCTS,RMHC,35.0,40.0,45.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
234785527,SushiGo,3,GAME_OVER,83,0,3,67,2,RMHC,2,3,3,1,OSLA,1,Basic MCTS,RMHC,32.0,28.0,85.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
-1360544799,SushiGo,3,GAME_OVER,85,0,3,68,1,RMHC,1,3,3,2,OSLA,2,Basic MCTS,RMHC,41.0,19.0,38.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,1
205897768,SushiGo,3,GAME_OVER,87,0,3,69,2,RMHC,2,3,3,1,OSLA,1,Basic MCTS,RMHC,38.0,32.0,75.0,OSLA,Basic MCTS,OSLA,RMHC,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,85,0,3,70,3,RMHC,3,2,2,1,OSLA,1,RandomPlayer,RMHC,26.0,27.0,33.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,2
234785527,SushiGo,3,GAME_OVER,86,0,3,71,1,RMHC,1,2,2,3,OSLA,3,RandomPlayer,RMHC,45.0,44.0,37.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,1
-1360544799,SushiGo,3,GAME_OVER,85,0,3,72,3,RMHC,3,2,2,1,OSLA,1,RandomPlayer,RMHC,28.0,31.0,33.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,2
205897768,SushiGo,3,GAME_OVER,83,0,3,73,2,RMHC,2,3,3,1,OSLA,1,RandomPlayer,RMHC,39.0,31.0,51.0,OSLA,RandomPlayer,OSLA,RMHC,RandomPlayer,2
-1170105035,SushiGo,3,GAME_OVER,84,0,3,74,1,OSLA,1,2,2,3,Basic MCTS,3,RandomPlayer,OSLA,47.0,33.0,30.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
234785527,SushiGo,3,GAME_OVER,82,0,3,75,1,OSLA,1,3,3,2,Basic MCTS,2,RandomPlayer,OSLA,51.0,31.0,37.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
-1360544799,SushiGo,3,GAME_OVER,84,0,3,76,1,OSLA,1,3,3,2,Basic MCTS,2,RandomPlayer,OSLA,42.0,37.0,39.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
205897768,SushiGo,3,GAME_OVER,84,0,3,77,1,OSLA,1,2,2,3,Basic MCTS,3,RandomPlayer,OSLA,60.0,34.0,25.0,Basic MCTS,RandomPlayer,Basic MCTS,OSLA,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,82,0,3,78,1,OSLA,1,2,2,3,Basic MCTS,3,RMHC,OSLA,48.0,32.0,25.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
234785527,SushiGo,3,GAME_OVER,84,0,3,79,1,OSLA,1,3,3,2,Basic MCTS,2,RMHC,OSLA,90.0,28.0,45.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
-1360544799,SushiGo,3,GAME_OVER,83,0,3,80,1,OSLA,1,3,3,2,Basic MCTS,2,RMHC,OSLA,51.0,26.0,40.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
205897768,SushiGo,3,GAME_OVER,83,0,3,81,1,OSLA,1,3,3,2,Basic MCTS,2,RMHC,OSLA,69.0,38.0,45.0,Basic MCTS,RMHC,Basic MCTS,OSLA,RMHC,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,82,2,OSLA,2,3,3,1,RandomPlayer,1,Basic MCTS,OSLA,29.0,24.0,50.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
234785527,SushiGo,3,GAME_OVER,84,0,3,83,2,OSLA,2,3,3,1,RandomPlayer,1,Basic MCTS,OSLA,36.0,28.0,79.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
-1360544799,SushiGo,3,GAME_OVER,84,0,3,84,3,OSLA,3,2,2,1,RandomPlayer,1,Basic MCTS,OSLA,31.0,46.0,49.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
205897768,SushiGo,3,GAME_OVER,86,0,3,85,2,OSLA,2,3,3,1,RandomPlayer,1,Basic MCTS,OSLA,33.0,31.0,57.0,RandomPlayer,Basic MCTS,RandomPlayer,OSLA,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,86,0,3,86,2,OSLA,2,1,1,3,RandomPlayer,3,RMHC,OSLA,36.0,40.0,34.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,0
234785527,SushiGo,3,GAME_OVER,85,0,3,87,2,OSLA,2,3,3,1,RandomPlayer,1,RMHC,OSLA,38.0,29.0,43.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,2
-1360544799,SushiGo,3,GAME_OVER,86,0,3,88,1,OSLA,1,2,2,3,RandomPlayer,3,RMHC,OSLA,39.0,31.0,24.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,1
205897768,SushiGo,3,GAME_OVER,82,0,3,89,2,OSLA,2,3,3,1,RandomPlayer,1,RMHC,OSLA,37.0,34.0,38.0,RandomPlayer,RMHC,RandomPlayer,OSLA,RMHC,2
-1170105035,SushiGo,3,GAME_OVER,86,0,3,90,3,OSLA,3,2,2,1,RMHC,1,Basic MCTS,OSLA,31.0,36.0,61.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
234785527,SushiGo,3,GAME_OVER,84,0,3,91,2,OSLA,2,3,3,1,RMHC,1,Basic MCTS,OSLA,37.0,35.0,61.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
-1360544799,SushiGo,3,GAME_OVER,83,0,3,92,3,OSLA,3,2,2,1,RMHC,1,Basic MCTS,OSLA,32.0,33.0,68.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
205897768,SushiGo,3,GAME_OVER,82,0,3,93,2,OSLA,2,3,3,1,RMHC,1,Basic MCTS,OSLA,34.0,22.0,59.0,RMHC,Basic MCTS,RMHC,OSLA,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,86,0,3,94,1,OSLA,1,3,3,2,RMHC,2,RandomPlayer,OSLA,45.0,26.0,35.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,1
234785527,SushiGo,3,GAME_OVER,83,0,3,95,2,OSLA,2,3,3,1,RMHC,1,RandomPlayer,OSLA,41.0,35.0,50.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,2
-1360544799,SushiGo,3,GAME_OVER,84,0,3,96,2,OSLA,2,1,1,3,RMHC,3,RandomPlayer,OSLA,45.0,51.0,41.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,0
205897768,SushiGo,3,GAME_OVER,81,0,3,97,2,OSLA,2,1,1,3,RMHC,3,RandomPlayer,OSLA,33.0,50.0,28.0,RMHC,RandomPlayer,RMHC,OSLA,RandomPlayer,0
