Depth	Name	Value	Visits	Parent_Name	Game_State	Game_Features	Game_State_Heuristic	Action_Name	Best_Action
0	Node_1	0.00	314	None	games.catan.CatanGameState@a4164028	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.400	None	p0 exchanges 4 GRAIN for 1 WOOL
1	Node_2	0.00	63	Node_1	games.catan.CatanGameState@3254491a	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.200	DoNothing	Trade (p1 to p2 : 1 LUMBER for 2 WOOL)
1	Node_3	0.00	62	Node_1	games.catan.CatanGameState@fd77b6f5	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.400	p0 exchanges 4 GRAIN for 1 BRICK	DoNothing
1	Node_4	0.00	63	Node_1	games.catan.CatanGameState@fe32c616	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.400	p0 exchanges 4 GRAIN for 1 ORE	DoNothing
1	Node_5	0.00	63	Node_1	games.catan.CatanGameState@d36b4e7	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.400	p0 exchanges 4 GRAIN for 1 WOOL	DoNothing
1	Node_6	0.00	63	Node_1	games.catan.CatanGameState@9df46603	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.400	p0 exchanges 4 GRAIN for 1 LUMBER	DoNothing
2	Node_7	0.00	1	Node_2	games.catan.CatanGameState@1ab53ee2	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.200	Trade (p1 to p0 : 1 WOOL for 1 BRICK)	p1 rejects trade
2	Node_8	0.00	1	Node_2	games.catan.CatanGameState@aff9948a	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.200	Trade (p1 to p0 : 1 ORE for 2 GRAIN)	p1 rejects trade
2	Node_9	0.00	1	Node_2	games.catan.CatanGameState@55299f2d	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.200	Trade (p1 to p2 : 1 ORE for 1 WOOL)	p1 rejects trade
2	Node_10	0.00	1	Node_2	games.catan.CatanGameState@69f7f9b4	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.014}	0.200	Trade (p1 to p2 : 1 WOOL for 2 BRICK)	Trade (p1 to p2 : 1 WOOL for 1 BRICK)
