Depth	Name	Value	Visits	Parent_Name	Game_State	Game_Features	Game_State_Heuristic	Action_Name	Best_Action
0	Node_1	0.00	313	None	games.catan.CatanGameState@34e15199	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	None	p0 moves robber to (2;5). Steals from p1
1	Node_2	0.00	16	Node_1	games.catan.CatanGameState@4c831eab	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (1;4). Steals from p-1	DoNothing
1	Node_3	0.00	16	Node_1	games.catan.CatanGameState@fbf8fee5	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (4;2). Steals from p-1	DoNothing
1	Node_4	0.00	16	Node_1	games.catan.CatanGameState@60868201	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (4;3). Steals from p-1	DoNothing
1	Node_5	0.00	16	Node_1	games.catan.CatanGameState@bb483249	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (4;4). Steals from p-1	DoNothing
1	Node_6	0.00	16	Node_1	games.catan.CatanGameState@672cb063	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (1;2). Steals from p2	DoNothing
1	Node_7	0.00	15	Node_1	games.catan.CatanGameState@ed931b76	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (3;5). Steals from p1	DoNothing
1	Node_8	0.00	15	Node_1	games.catan.CatanGameState@6685ed2c	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (1;3). Steals from p-1	DoNothing
1	Node_9	0.00	16	Node_1	games.catan.CatanGameState@40187c47	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (3;4). Steals from p3	DoNothing
1	Node_10	0.00	16	Node_1	games.catan.CatanGameState@92a5c14	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (3;2). Steals from p3	DoNothing
1	Node_11	0.00	15	Node_1	games.catan.CatanGameState@3c8f7227	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (3;3). Steals from p3	DoNothing
1	Node_12	0.00	15	Node_1	games.catan.CatanGameState@409e39a4	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (3;1). Steals from p3	DoNothing
1	Node_13	0.00	16	Node_1	games.catan.CatanGameState@70ca83ed	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (5;3). Steals from p1	DoNothing
1	Node_14	0.00	15	Node_1	games.catan.CatanGameState@608fad0d	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (2;1). Steals from p-1	DoNothing
1	Node_15	0.00	15	Node_1	games.catan.CatanGameState@b32ca616	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (4;5). Steals from p-1	DoNothing
1	Node_16	0.00	16	Node_1	games.catan.CatanGameState@f9013991	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (2;5). Steals from p1	DoNothing
1	Node_17	0.00	16	Node_1	games.catan.CatanGameState@5808435b	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (2;2). Steals from p3	DoNothing
1	Node_18	0.00	16	Node_1	games.catan.CatanGameState@6d9236b0	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (2;3). Steals from p2	DoNothing
1	Node_19	0.00	16	Node_1	games.catan.CatanGameState@b5814596	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (4;1). Steals from p2	DoNothing
1	Node_20	0.00	16	Node_1	games.catan.CatanGameState@4d7caf49	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (2;2). Steals from p2	DoNothing
1	Node_21	0.00	15	Node_1	games.catan.CatanGameState@7bca4ed7	{"SCORE":4.0,"SCORE_ADV":2.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.400	p0 moves robber to (2;4). Steals from p3	DoNothing
2	Node_22	0.00	15	Node_2	games.catan.CatanGameState@8c466e89	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p0 : 1 GRAIN for 1 BRICK)
2	Node_23	0.00	15	Node_3	games.catan.CatanGameState@a0ab757c	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p0 : 1 ORE for 1 GRAIN)
2	Node_24	0.00	15	Node_4	games.catan.CatanGameState@6021277a	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 2 GRAIN for 2 WOOL)
2	Node_25	0.00	15	Node_5	games.catan.CatanGameState@4bb34b2f	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p0 : 2 GRAIN for 1 LUMBER)
2	Node_26	0.00	15	Node_6	games.catan.CatanGameState@5b73e758	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p3 : 1 GRAIN for 2 LUMBER)
2	Node_27	0.00	14	Node_7	games.catan.CatanGameState@951c9c36	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 1 GRAIN for 2 BRICK)
2	Node_28	0.00	14	Node_8	games.catan.CatanGameState@df95a2af	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p3 : 1 ORE for 1 GRAIN)
2	Node_29	0.00	15	Node_9	games.catan.CatanGameState@ca8dfdff	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p0 : 1 GRAIN for 1 WOOL)
2	Node_30	0.00	15	Node_10	games.catan.CatanGameState@17bab363	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 1 GRAIN for 1 LUMBER)
2	Node_31	0.00	14	Node_11	games.catan.CatanGameState@ad76aee8	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 1 GRAIN for 1 ORE)
2	Node_32	0.00	14	Node_12	games.catan.CatanGameState@9978f17b	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 1 WOOL for 2 GRAIN)
2	Node_33	0.00	15	Node_13	games.catan.CatanGameState@a4e3cada	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p3 : 1 ORE for 1 GRAIN)
2	Node_34	0.00	14	Node_14	games.catan.CatanGameState@da1fd4f5	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 2 GRAIN for 2 WOOL)
2	Node_35	0.00	14	Node_15	games.catan.CatanGameState@24fac6a2	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p3 : 2 WOOL for 2 ORE)
2	Node_36	0.00	15	Node_16	games.catan.CatanGameState@2726327f	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 1 GRAIN for 1 BRICK)
2	Node_37	0.00	15	Node_17	games.catan.CatanGameState@60316dd0	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 1 WOOL for 1 GRAIN)
2	Node_38	0.00	15	Node_18	games.catan.CatanGameState@55f0c858	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 2 GRAIN for 2 BRICK)
2	Node_39	0.00	15	Node_19	games.catan.CatanGameState@f63c6e1	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p0 : 2 WOOL for 1 GRAIN)
2	Node_40	0.00	15	Node_20	games.catan.CatanGameState@e9f111c5	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p2 : 1 WOOL for 1 BRICK)
2	Node_41	0.00	14	Node_21	games.catan.CatanGameState@68be6e72	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	DoNothing	Trade (p1 to p0 : 1 WOOL for 2 ORE)
3	Node_42	0.00	1	Node_22	games.catan.CatanGameState@7e95e64f	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p2 : 1 WOOL for 2 BRICK)	Trade (p1 to p2 : 1 WOOL for 1 BRICK)
3	Node_43	0.00	1	Node_22	games.catan.CatanGameState@a96ba92e	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p2 : 1 GRAIN for 2 LUMBER)	p1 rejects trade
3	Node_44	0.00	1	Node_22	games.catan.CatanGameState@ea9d3afe	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 1 GRAIN for 1 BRICK)	p1 rejects trade
3	Node_45	0.00	1	Node_22	games.catan.CatanGameState@e4c1ec	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p3 : 1 WOOL for 2 GRAIN)	Trade (p1 to p3 : 2 WOOL for 1 GRAIN)
3	Node_46	0.00	1	Node_22	games.catan.CatanGameState@c7f90b7c	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p2 : 1 GRAIN for 1 BRICK)	p1 rejects trade
3	Node_47	0.00	1	Node_22	games.catan.CatanGameState@5771e43a	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 2 GRAIN for 2 LUMBER)	p1 rejects trade
3	Node_48	0.00	1	Node_22	games.catan.CatanGameState@f76a421b	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 1 GRAIN for 2 WOOL)	p1 rejects trade
3	Node_49	0.00	1	Node_22	games.catan.CatanGameState@95649c1e	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 2 WOOL for 2 BRICK)	p1 rejects trade
3	Node_50	0.00	1	Node_22	games.catan.CatanGameState@dd216e20	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p2 : 1 GRAIN for 2 WOOL)	p1 rejects trade
3	Node_51	0.00	1	Node_22	games.catan.CatanGameState@83cb2045	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 2 GRAIN for 2 BRICK)	p1 rejects trade
3	Node_52	0.00	1	Node_22	games.catan.CatanGameState@4ae225b5	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 2 WOOL for 2 LUMBER)	Trade (p1 to p0 : 1 WOOL for 2 LUMBER)
3	Node_53	0.00	1	Node_22	games.catan.CatanGameState@732dcacc	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 2 WOOL for 1 GRAIN)	p1 rejects trade
3	Node_54	0.00	1	Node_22	games.catan.CatanGameState@34b06f56	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p3 : 1 WOOL for 1 BRICK)	p1 rejects trade
3	Node_55	0.00	1	Node_22	games.catan.CatanGameState@71d5d87b	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p2 : 2 GRAIN for 1 ORE)	Trade (p1 to p2 : 1 GRAIN for 1 ORE)
3	Node_56	0.00	1	Node_23	games.catan.CatanGameState@c3e99577	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 2 GRAIN for 2 WOOL)	p1 rejects trade
3	Node_57	0.00	1	Node_23	games.catan.CatanGameState@31a8d934	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p3 : 1 GRAIN for 2 BRICK)	p1 rejects trade
3	Node_58	0.00	1	Node_23	games.catan.CatanGameState@ca8bdcfd	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 1 ORE for 1 GRAIN)	p1 rejects trade
3	Node_59	0.00	1	Node_23	games.catan.CatanGameState@f76c6cb1	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 1 WOOL for 1 LUMBER)	Trade (p1 to p0 : 1 WOOL for 2 LUMBER)
3	Node_60	0.00	1	Node_23	games.catan.CatanGameState@c17ae0bc	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p3 : 1 ORE for 2 GRAIN)	p1 rejects trade
3	Node_61	0.00	1	Node_23	games.catan.CatanGameState@eff8bdd8	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p3 : 1 GRAIN for 1 BRICK)	p1 rejects trade
3	Node_62	0.00	1	Node_23	games.catan.CatanGameState@93bd562	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p2 : 1 GRAIN for 1 BRICK)	p1 rejects trade
3	Node_63	0.00	1	Node_23	games.catan.CatanGameState@149f6db0	{"SCORE":2.0,"SCORE_ADV":-4.0,"ORDINAL":0.5,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.018}	0.200	Trade (p1 to p0 : 1 WOOL for 2 ORE)	p1 rejects trade
