Depth	Name	Value	Visits	Parent_Name	Game_State	Game_Features	Game_State_Heuristic	Action_Name	Best_Action
0	Node_1	0.00	295	None	games.catan.CatanGameState@582c5803	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	None	p0 rejects trade
1	Node_2	0.00	74	Node_1	games.catan.CatanGameState@5873ffac	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	p0 rejects trade	DoNothing
1	Node_3	0.00	74	Node_1	games.catan.CatanGameState@8ce3bca6	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	Trade (p0 to p2 : 1 WOOL for 2 ORE)	DoNothing
1	Node_4	0.00	74	Node_1	games.catan.CatanGameState@fb4ebef9	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	Trade (p0 to p2 : 1 WOOL for 1 ORE)	DoNothing
1	Node_5	0.00	73	Node_1	games.catan.CatanGameState@9ef0f2ec	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	Trade (p0 to p2 : 2 WOOL for 1 ORE)	DoNothing
2	Node_6	0.00	73	Node_2	games.catan.CatanGameState@2533c234	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	DoNothing	Trade (p1 to p0 : 1 ORE for 1 WOOL)
2	Node_7	0.00	73	Node_3	games.catan.CatanGameState@ed390aab	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	DoNothing	Trade (p1 to p2 : 1 ORE for 2 BRICK)
2	Node_8	0.00	73	Node_4	games.catan.CatanGameState@d5beed2f	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	DoNothing	Trade (p1 to p2 : 1 ORE for 2 WOOL)
2	Node_9	0.00	72	Node_5	games.catan.CatanGameState@430b915b	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	DoNothing	Trade (p1 to p2 : 1 ORE for 1 WOOL)
3	Node_10	0.00	3	Node_6	games.catan.CatanGameState@453b2eb8	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	DoNothing	Trade (p2 to p0 : 1 LUMBER for 2 ORE)
3	Node_11	0.00	2	Node_6	games.catan.CatanGameState@5b2fd3ca	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	Trade (p1 to p2 : 1 ORE for 1 GRAIN)	Trade (p1 to p2 : 1 ORE for 2 GRAIN)
3	Node_12	0.00	3	Node_6	games.catan.CatanGameState@2d09cc71	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	Trade (p1 to p3 : 1 ORE for 1 LUMBER)	p1 rejects trade
3	Node_13	0.00	3	Node_6	games.catan.CatanGameState@3a768476	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	Trade (p1 to p2 : 1 ORE for 2 BRICK)	p1 rejects trade
3	Node_14	0.00	3	Node_6	games.catan.CatanGameState@bcda5cd2	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	Trade (p1 to p0 : 1 ORE for 2 GRAIN)	p1 rejects trade
3	Node_15	0.00	3	Node_6	games.catan.CatanGameState@3ef53965	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	Trade (p1 to p2 : 1 ORE for 1 WOOL)	Trade (p1 to p2 : 1 ORE for 2 WOOL)
